date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-02-18,-3,-6,0.4,10.1,1,3,07:15 AM,06:39 PM,07:48 AM,06:42 PM,-8,-9,-4,-9,24,38,76,0.5,1012,-3,9,224,14,21811
2015-02-19,-9,-12,0.0,8.5,1,3,07:58 AM,07:52 PM,07:47 AM,06:43 PM,-13,-20,-10,-20,49,55,77,0.2,1016,-9,7,299,33,21811
2015-02-20,-11,-17,0.0,11.0,1,10,08:38 AM,09:04 PM,07:46 AM,06:44 PM,-16,-23,-14,-23,37,19,80,0.3,1030,-11,9,293,24,21811
2015-02-21,3,-12,0.0,8.6,1,17,09:17 AM,10:14 PM,07:44 AM,06:45 PM,-5,-9,-3,-9,33,47,84,6.6,1030,3,9,198,18,21811
2015-02-22,4,1,0.0,5.5,1,24,09:57 AM,11:23 PM,07:43 AM,06:46 PM,3,-1,3,-1,25,90,98,7.7,1022,4,8,280,13,21811
2015-02-23,0,-7,0.0,10.1,1,30,10:37 AM,No moonset,07:42 AM,06:47 PM,-5,-9,-2,-9,38,51,79,0.5,1027,0,7,349,26,21811
2015-02-24,-4,-8,0.6,10.1,1,37,11:20 AM,12:28 AM,07:40 AM,06:48 PM,-10,-11,-6,-11,16,34,72,0.7,1022,-4,8,89,11,21811
2015-02-25,2,-5,0.3,11.1,2,44,12:04 PM,01:31 AM,07:39 AM,06:49 PM,-5,-6,-1,-6,20,23,76,0.3,1014,2,9,228,13,21811
2015-02-26,0,-5,2.0,7.1,1,51,12:52 PM,02:28 AM,07:38 AM,06:50 PM,-3,-7,-1,-7,33,77,87,9.7,1014,0,4,36,22,21811
2015-02-27,-1,-5,0.1,7.1,1,58,01:43 PM,03:22 AM,07:36 AM,06:52 PM,-6,-9,-3,-9,23,40,81,0.1,1029,-1,10,268,13,21811
2015-02-28,-4,-7,0.0,11.2,2,64,02:35 PM,04:09 AM,07:35 AM,06:53 PM,-9,-11,-6,-11,20,20,76,0.0,1042,-4,10,199,12,21811
2015-03-01,0,-7,0.0,5.6,1,71,03:29 PM,04:53 AM,07:33 AM,06:54 PM,-5,-5,-2,-5,12,72,80,3.1,1034,0,8,133,7,21811
2015-03-02,2,-1,0.0,11.2,1,78,04:23 PM,05:32 AM,07:32 AM,06:55 PM,-0,-5,1,-5,35,52,90,1.3,1025,2,8,303,20,21811
2015-03-03,2,-3,0.0,7.1,1,85,05:19 PM,06:08 AM,07:30 AM,06:56 PM,-3,-5,0,-5,26,59,81,1.8,1026,2,9,199,15,21811
2015-03-04,9,6,0.0,7.1,2,91,06:13 PM,06:41 AM,07:29 AM,06:57 PM,6,4,7,4,35,89,96,6.3,1013,9,7,227,18,21811
2015-03-05,2,-4,6.6,5.7,1,98,07:08 PM,07:12 AM,07:28 AM,06:58 PM,-1,-6,0,-6,42,98,93,14.3,1020,2,6,269,28,21811
2015-03-06,-3,-8,0.0,11.3,2,95,08:03 PM,07:42 AM,07:26 AM,06:59 PM,-10,-12,-5,-12,27,6,67,1.1,1032,-3,9,139,20,21811
2015-03-07,3,-7,0.0,11.6,2,88,08:58 PM,08:12 AM,07:25 AM,07:00 PM,-7,-7,-2,-7,34,6,69,0.0,1026,3,10,241,19,21811
2015-03-08,9,3,0.0,11.6,3,82,09:54 PM,08:43 AM,07:23 AM,07:01 PM,2,1,5,1,35,16,79,0.0,1022,9,10,226,18,21811
2015-03-09,9,5,0.0,11.6,3,75,10:50 PM,09:15 AM,07:22 AM,07:02 PM,3,4,6,4,17,20,80,0.0,1023,9,10,167,8,21811
2015-03-10,9,4,0.0,11.6,2,68,11:47 PM,09:51 AM,07:20 AM,07:03 PM,2,4,7,4,28,41,74,0.6,1021,9,10,152,16,21811
2015-03-11,10,6,0.0,8.8,2,61,No moonrise,10:29 AM,07:19 AM,07:04 PM,4,5,8,5,27,50,77,0.2,1019,10,10,206,15,21811
2015-03-12,9,6,0.0,10.2,2,54,12:44 AM,11:13 AM,07:17 AM,07:05 PM,4,4,8,4,37,58,77,2.2,1016,9,10,191,21,21811
2015-03-13,8,5,0.0,10.2,2,48,01:41 AM,12:01 PM,07:16 AM,07:06 PM,3,3,6,3,34,59,77,0.7,1016,8,9,195,21,21811
2015-03-14,9,6,0.0,8.8,2,41,02:35 AM,12:56 PM,07:14 AM,07:07 PM,3,4,7,4,30,57,76,0.7,1014,9,9,201,19,21811
2015-03-15,9,5,0.0,11.6,2,34,03:28 AM,01:57 PM,07:12 AM,07:08 PM,3,4,7,4,31,59,79,0.3,1014,9,9,221,20,21811
2015-03-16,9,6,0.0,11.6,2,27,04:17 AM,03:03 PM,07:11 AM,07:09 PM,3,4,7,4,27,56,80,0.7,1017,9,10,171,17,21811
2015-03-17,8,5,0.0,8.8,2,21,05:03 AM,04:12 PM,07:09 AM,07:10 PM,2,3,6,3,26,56,76,0.4,1021,8,9,166,17,21811
2015-03-18,10,6,0.0,8.8,2,14,05:47 AM,05:24 PM,07:08 AM,07:11 PM,4,6,8,6,27,58,78,0.1,1019,10,9,158,16,21811
2015-03-19,6,2,0.0,11.6,2,7,06:28 AM,06:36 PM,07:06 AM,07:12 PM,-2,2,5,2,18,34,64,0.0,1026,6,10,87,11,21811
2015-03-20,6,3,0.0,6.0,1,0,07:08 AM,07:49 PM,07:05 AM,07:13 PM,2,-0,4,-0,37,97,88,15.8,1021,6,8,109,23,21811
2015-03-21,10,1,0.0,11.6,3,7,07:48 AM,09:00 PM,07:03 AM,07:14 PM,3,2,5,2,26,35,84,0.3,1018,10,10,283,16,21811
2015-03-22,8,3,0.0,11.6,3,13,08:29 AM,10:09 PM,07:02 AM,07:15 PM,0,3,6,3,24,18,68,0.0,1020,8,10,243,14,21811
2015-03-23,4,0,0.0,11.6,2,20,09:12 AM,11:16 PM,07:00 AM,07:15 PM,-5,-1,2,-1,20,21,60,0.0,1024,4,10,94,15,21811
2015-03-24,5,2,0.0,10.3,1,27,09:58 AM,No moonset,06:58 AM,07:16 PM,-4,0,3,0,16,42,59,0.0,1027,5,10,37,11,21811
2015-03-25,9,2,0.0,6.3,2,34,10:46 AM,12:17 AM,06:57 AM,07:17 PM,2,3,6,3,24,55,76,1.3,1027,9,10,123,14,21811
2015-03-26,16,10,0.0,7.6,3,40,11:37 AM,01:14 AM,06:55 AM,07:18 PM,12,10,12,10,55,76,95,10.6,1012,16,10,200,27,21811
2015-03-27,6,5,0.0,6.3,2,47,12:29 PM,02:05 AM,06:54 AM,07:19 PM,4,2,6,2,32,91,87,3.2,1008,6,8,257,21,21811
2015-03-28,3,-1,0.0,7.7,1,54,01:24 PM,02:51 AM,06:52 AM,07:20 PM,-3,-4,2,-4,39,68,68,0.6,1014,3,7,316,29,21811
2015-03-29,5,-2,0.0,11.6,1,61,02:18 PM,03:32 AM,06:51 AM,07:21 PM,-9,-4,1,-4,29,15,49,0.2,1025,5,9,296,21,21811
2015-03-30,12,3,0.0,11.6,2,67,03:13 PM,04:08 AM,06:49 AM,07:22 PM,2,3,7,3,36,43,69,3.4,1016,12,10,244,22,21811
2015-03-31,13,6,0.0,10.3,3,74,04:07 PM,04:42 AM,06:48 AM,07:23 PM,4,6,9,6,43,22,71,2.5,1010,13,10,245,24,21811
2015-04-01,9,3,0.0,11.6,3,81,05:02 PM,05:14 AM,06:46 AM,07:24 PM,0,2,6,2,28,3,70,2.2,1019,9,10,264,18,21811
2015-04-02,12,5,0.0,11.6,4,88,05:57 PM,05:45 AM,06:44 AM,07:25 PM,3,6,9,6,48,13,65,0.0,1023,12,10,207,26,21811
2015-04-03,18,12,0.0,9.0,4,95,06:52 PM,06:14 AM,06:43 AM,07:26 PM,12,13,15,13,65,62,85,2.4,1013,18,10,211,32,21811
2015-04-04,11,8,0.0,11.6,3,100,07:48 PM,06:45 AM,06:41 AM,07:27 PM,5,9,11,9,57,30,67,1.5,1014,11,10,296,32,21811
2015-04-05,13,6,0.0,11.6,4,92,08:45 PM,07:17 AM,06:40 AM,07:28 PM,1,7,9,7,36,10,56,0.0,1026,13,10,228,20,21811
2015-04-06,16,9,0.0,11.6,3,85,09:42 PM,07:52 AM,06:38 AM,07:29 PM,7,10,12,10,50,37,69,0.0,1025,16,10,202,25,21811
2015-04-07,17,13,0.0,6.5,3,78,10:39 PM,08:29 AM,06:37 AM,07:30 PM,11,13,14,13,39,66,83,1.3,1022,17,10,193,20,21811
2015-04-08,10,7,0.0,6.5,2,72,11:36 PM,09:11 AM,06:35 AM,07:31 PM,8,5,9,5,37,94,93,1.1,1022,10,8,37,25,21811
2015-04-09,9,7,0.0,6.5,2,65,No moonrise,09:58 AM,06:34 AM,07:32 PM,6,4,7,4,26,82,89,0.4,1024,9,10,48,19,21811
2015-04-10,19,9,0.0,11.6,4,58,12:30 AM,10:50 AM,06:32 AM,07:33 PM,12,13,14,13,35,67,90,16.8,1015,19,7,196,19,21811
2015-04-11,15,10,0.0,11.6,3,51,01:23 AM,11:48 AM,06:31 AM,07:33 PM,7,11,13,11,31,29,70,3.4,1018,15,10,324,17,21811
2015-04-12,13,8,0.0,11.6,4,44,02:11 AM,12:49 PM,06:29 AM,07:34 PM,4,9,11,9,20,3,65,0.0,1027,13,10,151,11,21811
2015-04-13,13,10,0.0,10.3,3,38,02:57 AM,01:55 PM,06:28 AM,07:35 PM,7,10,12,10,30,48,74,0.1,1019,13,10,196,17,21811
2015-04-14,14,10,0.0,9.1,3,31,03:40 AM,03:03 PM,06:26 AM,07:36 PM,8,11,12,11,30,39,78,0.1,1020,14,10,165,17,21811
2015-04-15,14,11,0.0,9.1,3,24,04:20 AM,04:13 PM,06:25 AM,07:37 PM,9,10,12,10,36,65,80,0.4,1021,14,10,144,21,21811
2015-04-16,13,10,0.0,11.6,4,17,05:00 AM,05:24 PM,06:24 AM,07:38 PM,6,11,12,11,18,36,68,0.0,1028,13,10,100,9,21811
2015-04-17,18,13,0.0,9.1,4,11,05:39 AM,06:34 PM,06:22 AM,07:39 PM,13,14,15,14,30,67,86,1.9,1018,18,10,199,16,21811
2015-04-18,18,14,0.0,10.3,4,4,06:19 AM,07:45 PM,06:21 AM,07:40 PM,13,15,16,15,17,26,82,1.3,1015,18,10,142,9,21811
2015-04-19,15,13,0.0,9.1,3,3,07:01 AM,08:54 PM,06:19 AM,07:41 PM,11,12,14,12,50,42,80,0.7,1019,15,9,108,30,21811
2015-04-20,21,16,0.0,11.6,4,10,07:46 AM,09:59 PM,06:18 AM,07:42 PM,15,18,18,18,55,54,86,8.1,1006,21,9,178,30,21811
2015-04-21,17,14,0.0,11.6,5,16,08:34 AM,11:00 PM,06:17 AM,07:43 PM,10,15,15,15,39,18,71,2.2,1007,17,10,252,23,21811
2015-04-22,18,12,0.0,11.6,4,23,09:25 AM,11:56 PM,06:15 AM,07:44 PM,8,13,14,13,41,16,67,0.7,1008,18,10,244,24,21811
2015-04-23,12,8,0.0,11.6,4,30,10:18 AM,No moonset,06:14 AM,07:45 PM,2,7,10,7,33,36,59,0.6,1011,12,10,313,23,21811
2015-04-24,12,4,0.0,11.6,3,37,11:14 AM,12:45 AM,06:13 AM,07:46 PM,-1,4,8,4,34,11,56,0.1,1015,12,10,314,24,21811
2015-04-25,11,6,0.0,10.4,2,44,12:09 PM,01:29 AM,06:12 AM,07:47 PM,2,6,8,6,15,41,66,4.5,1012,11,9,141,10,21811
2015-04-26,13,7,0.0,11.6,3,50,01:05 PM,02:08 AM,06:10 AM,07:48 PM,4,8,10,8,18,52,70,0.2,1005,13,9,103,12,21811
2015-04-27,14,8,0.0,10.4,3,57,02:00 PM,02:43 AM,06:09 AM,07:48 PM,5,10,12,10,25,40,64,0.0,1009,14,10,241,15,21811
2015-04-28,16,12,0.0,9.2,3,64,02:55 PM,03:15 AM,06:08 AM,07:49 PM,10,13,14,13,30,52,77,2.1,1015,16,10,172,17,21811
2015-04-29,18,11,0.0,11.6,5,71,03:50 PM,03:46 AM,06:07 AM,07:50 PM,9,14,15,14,25,12,69,0.0,1008,18,10,256,13,21811
2015-04-30,17,12,0.0,6.7,4,77,04:44 PM,04:16 AM,06:05 AM,07:51 PM,10,14,14,14,21,68,77,1.1,1007,17,8,131,12,21811
2015-05-01,12,9,0.0,6.7,3,84,05:41 PM,04:46 AM,06:04 AM,07:52 PM,8,8,11,8,38,85,83,13.1,1012,12,8,48,26,21811
2015-05-02,15,10,0.0,11.6,4,91,06:37 PM,05:18 AM,06:03 AM,07:53 PM,8,10,12,10,22,26,75,0.6,1016,15,10,66,15,21811
2015-05-03,20,11,0.0,11.6,5,98,07:35 PM,05:52 AM,06:02 AM,07:54 PM,10,15,16,15,17,11,70,1.0,1020,20,10,205,9,21811
2015-05-04,22,16,0.0,11.6,5,95,08:32 PM,06:28 AM,06:01 AM,07:55 PM,11,18,19,18,40,8,64,0.0,1024,22,10,214,20,21811
2015-05-05,23,17,0.0,13.6,6,89,09:31 PM,07:09 AM,06:00 AM,07:56 PM,14,19,20,19,45,13,70,0.0,1024,23,10,215,24,21811
2015-05-06,21,15,0.0,14.0,4,82,10:26 PM,07:55 AM,05:59 AM,07:57 PM,14,17,18,17,22,19,79,5.9,1023,21,10,165,12,21811
2015-05-07,19,14,0.0,14.0,5,75,11:20 PM,08:46 AM,05:58 AM,07:58 PM,13,16,16,16,17,18,81,0.0,1022,19,10,91,11,21811
2015-05-08,20,14,0.0,14.0,5,68,No moonrise,09:42 AM,05:57 AM,07:59 PM,14,17,17,17,17,6,80,0.0,1021,20,10,93,10,21811
2015-05-09,22,15,0.0,14.4,5,62,12:10 AM,10:42 AM,05:56 AM,08:00 PM,17,19,19,19,16,20,89,0.1,1023,22,9,113,9,21811
2015-05-10,24,18,0.0,13.4,5,55,12:56 AM,11:46 AM,05:55 AM,08:00 PM,18,20,21,20,23,25,87,0.5,1022,24,9,165,13,21811
2015-05-11,23,19,0.0,11.2,5,48,01:39 AM,12:52 PM,05:54 AM,08:01 PM,18,20,21,20,28,55,88,0.6,1018,23,9,185,17,21811
2015-05-12,27,19,0.0,14.5,5,41,02:19 AM,01:59 PM,05:53 AM,08:02 PM,19,24,24,23,38,24,78,6.8,1014,27,9,229,21,21811
2015-05-13,18,15,0.0,13.4,4,35,02:57 AM,03:07 PM,05:52 AM,08:03 PM,10,17,17,17,36,31,64,0.2,1021,18,10,327,23,21811
2015-05-14,17,12,0.0,14.5,5,28,03:35 AM,04:15 PM,05:51 AM,08:04 PM,7,13,15,13,22,11,60,0.0,1028,17,10,61,15,21811
2015-05-15,19,12,0.0,14.5,5,21,04:13 AM,05:25 PM,05:50 AM,08:05 PM,10,16,16,16,22,16,69,0.0,1026,19,10,188,14,21811
2015-05-16,23,16,0.0,14.5,6,14,04:53 AM,06:33 PM,05:49 AM,08:06 PM,16,19,20,19,41,20,80,0.4,1022,23,10,205,23,21811
2015-05-17,24,19,0.0,12.3,5,7,05:36 AM,07:40 PM,05:48 AM,08:07 PM,18,22,22,21,26,61,84,4.5,1021,24,10,226,13,21811
2015-05-18,24,19,0.0,14.5,5,1,06:21 AM,08:43 PM,05:47 AM,08:07 PM,19,22,22,21,21,31,86,6.0,1018,24,9,186,12,21811
2015-05-19,25,19,0.0,14.5,5,6,07:12 AM,09:43 PM,05:47 AM,08:08 PM,19,23,23,22,15,32,86,10.5,1013,25,8,220,8,21811
2015-05-20,20,16,0.0,14.5,5,13,08:05 AM,10:35 PM,05:46 AM,08:09 PM,12,18,18,18,34,6,67,0.3,1014,20,10,288,22,21811
2015-05-21,16,12,0.0,9.2,3,20,09:00 AM,11:23 PM,05:45 AM,08:10 PM,9,12,14,12,26,70,77,13.4,1014,16,9,89,18,21811
2015-05-22,21,11,0.0,14.5,5,26,09:57 AM,No moonset,05:45 AM,08:11 PM,10,15,16,15,36,8,67,2.2,1018,21,10,289,24,21811
2015-05-23,17,13,0.0,14.5,5,33,10:53 AM,12:05 AM,05:44 AM,08:12 PM,6,14,15,14,25,3,58,0.0,1029,17,10,160,15,21811
2015-05-24,21,13,0.0,14.5,5,40,11:50 AM,12:42 AM,05:43 AM,08:12 PM,12,17,18,17,32,12,71,0.0,1028,21,10,197,19,21811
2015-05-25,23,17,0.0,14.5,6,47,12:45 PM,01:16 AM,05:43 AM,08:13 PM,14,20,21,20,42,10,72,0.0,1026,23,10,204,24,21811
2015-05-26,24,18,0.0,14.5,6,54,01:40 PM,01:47 AM,05:42 AM,08:14 PM,17,20,21,20,44,3,79,0.0,1024,24,10,197,25,21811
2015-05-27,25,20,0.0,14.5,6,60,02:35 PM,02:17 AM,05:42 AM,08:15 PM,19,23,23,22,48,19,83,0.1,1022,25,10,195,29,21811
2015-05-28,25,20,0.0,14.5,5,67,03:31 PM,02:47 AM,05:41 AM,08:15 PM,19,22,22,22,35,23,83,7.5,1022,25,9,195,21,21811
2015-05-29,24,19,0.0,14.5,5,74,04:26 PM,03:18 AM,05:40 AM,08:16 PM,18,22,22,21,21,11,80,1.5,1024,24,10,164,12,21811
2015-05-30,25,20,0.0,14.5,6,81,05:24 PM,03:51 AM,05:40 AM,08:17 PM,19,23,23,22,30,9,82,0.1,1022,25,10,182,18,21811
2015-05-31,26,20,0.0,14.5,6,87,06:22 PM,04:26 AM,05:40 AM,08:18 PM,19,24,24,23,34,11,80,0.7,1019,26,10,189,21,21811
2015-06-01,26,21,0.0,14.5,5,94,07:21 PM,05:05 AM,05:39 AM,08:18 PM,20,25,25,23,35,19,83,14.7,1017,26,9,191,21,21811
2015-06-02,22,16,0.0,10.3,4,100,08:19 PM,05:49 AM,05:39 AM,08:19 PM,18,19,19,19,25,74,92,6.4,1017,22,8,89,17,21811
2015-06-03,18,16,0.0,9.3,4,92,09:15 PM,06:39 AM,05:38 AM,08:20 PM,15,17,17,17,38,100,91,4.6,1020,18,8,52,27,21811
2015-06-04,19,17,0.0,9.3,4,86,10:07 PM,07:35 AM,05:38 AM,08:20 PM,17,18,18,18,40,92,92,2.1,1020,19,8,54,27,21811
2015-06-05,20,17,0.0,9.3,4,79,10:56 PM,08:35 AM,05:38 AM,08:21 PM,16,18,18,18,25,93,90,3.9,1016,20,10,22,18,21811
2015-06-06,22,16,0.0,13.5,5,72,11:40 PM,09:39 AM,05:38 AM,08:21 PM,17,19,20,19,20,41,87,8.8,1013,22,9,151,13,21811
2015-06-07,21,16,0.0,14.5,5,65,No moonrise,10:44 AM,05:37 AM,08:22 PM,14,18,18,18,23,2,76,0.0,1020,21,10,94,15,21811
2015-06-08,24,17,0.0,14.5,6,58,12:21 AM,11:51 AM,05:37 AM,08:23 PM,16,22,22,21,47,11,74,0.0,1015,24,10,191,28,21811
2015-06-09,26,21,0.0,14.5,6,52,12:59 AM,12:58 PM,05:37 AM,08:23 PM,18,24,24,23,39,20,73,0.2,1008,26,10,227,22,21811
2015-06-10,25,19,0.0,14.5,6,45,01:36 AM,02:05 PM,05:37 AM,08:24 PM,16,23,23,22,21,4,70,0.0,1012,25,10,176,11,21811
2015-06-11,28,20,0.0,14.5,7,38,02:13 AM,03:12 PM,05:37 AM,08:24 PM,20,25,25,24,32,0,77,0.0,1014,28,10,204,17,21811
