date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-20,7,2,0.0,9.9,1,0,08:01 AM,06:48 PM,08:19 AM,06:14 PM,0,2,4,2,14,33,74,0.1,1014,7,10,94,8,20688
2015-01-21,3,0,0.0,6.6,1,7,08:48 AM,07:59 PM,08:19 AM,06:15 PM,-1,-2,2,-2,18,63,84,4.5,1020,3,8,38,12,20688
2015-01-22,6,-0,0.0,9.9,1,14,09:32 AM,09:11 PM,08:18 AM,06:17 PM,-0,-0,3,-0,16,32,83,0.0,1026,6,10,264,10,20688
2015-01-23,5,1,0.0,8.3,1,20,10:11 AM,10:21 PM,08:18 AM,06:18 PM,-1,-0,3,-0,12,62,78,8.6,1024,5,10,213,8,20688
2015-01-24,4,2,0.0,8.3,1,27,10:49 AM,11:31 PM,08:17 AM,06:19 PM,1,-2,3,-2,35,67,89,34.4,1002,4,7,247,23,20688
2015-01-25,8,1,0.0,10.0,2,34,11:27 AM,No moonset,08:16 AM,06:20 PM,1,1,4,1,27,35,78,0.0,1011,8,10,221,15,20688
2015-01-26,5,-0,0.0,6.7,1,41,12:05 PM,12:37 AM,08:16 AM,06:21 PM,1,-2,3,-2,37,90,88,6.2,1007,5,7,102,25,20688
2015-01-27,1,-2,0.0,5.0,1,48,12:44 PM,01:42 AM,08:15 AM,06:22 PM,-3,-8,-1,-8,41,98,83,0.6,1009,1,7,334,30,20688
2015-01-28,2,-4,0.0,10.1,2,54,01:27 PM,02:44 AM,08:14 AM,06:23 PM,-8,-8,-1,-8,36,11,61,0.0,1022,2,10,331,27,20688
2015-01-29,3,-2,0.0,6.7,1,61,02:11 PM,03:44 AM,08:13 AM,06:24 PM,-7,-3,1,-3,26,53,55,0.5,1024,3,9,186,17,20688
2015-01-30,4,-5,0.0,8.3,1,68,03:00 PM,04:39 AM,08:13 AM,06:26 PM,-4,-6,1,-6,48,55,67,0.5,1017,4,8,299,33,20688
2015-01-31,0,-6,0.0,10.2,2,75,03:51 PM,05:30 AM,08:12 AM,06:27 PM,-12,-10,-3,-10,32,11,51,0.0,1026,0,10,313,25,20688
2015-02-01,5,-1,0.0,8.3,1,81,04:44 PM,06:17 AM,08:11 AM,06:28 PM,-4,-2,2,-2,21,60,65,1.9,1022,5,10,145,13,20688
2015-02-02,11,-3,0.0,6.7,2,88,05:39 PM,06:59 AM,08:10 AM,06:29 PM,2,-1,5,-1,59,81,83,9.2,1005,11,8,263,36,20688
2015-02-03,1,-4,0.0,10.2,2,95,06:34 PM,07:37 AM,08:09 AM,06:30 PM,-11,-7,-2,-7,24,9,49,0.0,1026,1,10,274,18,20688
2015-02-04,8,0,0.0,10.2,2,98,07:30 PM,08:12 AM,08:08 AM,06:31 PM,-3,-1,4,-1,37,10,63,0.0,1022,8,10,198,21,20688
2015-02-05,2,-4,0.0,10.3,1,92,08:24 PM,08:44 AM,08:07 AM,06:32 PM,-6,-7,-0,-7,46,14,65,0.0,1019,2,10,314,33,20688
2015-02-06,3,-6,0.0,10.3,2,85,09:20 PM,09:15 AM,08:06 AM,06:34 PM,-14,-7,-2,-7,27,14,40,0.0,1025,3,10,270,19,20688
2015-02-07,7,-1,0.0,10.3,2,78,10:14 PM,09:45 AM,08:05 AM,06:35 PM,-6,-0,3,-0,20,18,53,0.0,1020,7,10,197,11,20688
2015-02-08,13,4,0.0,10.3,3,71,11:09 PM,10:14 AM,08:04 AM,06:36 PM,4,5,8,5,24,13,76,0.0,1012,13,10,224,12,20688
2015-02-09,6,1,0.0,6.8,1,64,No moonrise,10:45 AM,08:03 AM,06:37 PM,2,0,4,0,27,71,86,3.0,1011,6,10,101,18,20688
2015-02-10,2,-1,0.5,5.2,1,58,12:05 AM,11:19 AM,08:02 AM,06:38 PM,-1,-6,1,-6,41,99,89,24.7,1015,2,6,10,29,20688
2015-02-11,4,-1,0.0,10.4,1,51,01:02 AM,11:55 AM,08:01 AM,06:39 PM,-3,-3,1,-3,25,38,73,0.1,1016,4,8,95,17,20688
2015-02-12,5,-4,0.8,5.2,1,44,02:00 AM,12:36 PM,08:00 AM,06:40 PM,-3,-4,1,-4,31,58,75,1.6,1012,5,8,271,21,20688
2015-02-13,-3,-8,0.0,10.8,2,37,02:58 AM,01:23 PM,07:59 AM,06:41 PM,-17,-13,-5,-13,29,4,40,0.0,1023,-3,10,298,23,20688
2015-02-14,5,-3,0.0,7.0,1,31,03:56 AM,02:16 PM,07:58 AM,06:43 PM,-11,-7,0,-7,43,53,46,2.2,1010,5,9,228,30,20688
2015-02-15,-7,-10,0.0,10.9,2,24,04:52 AM,03:16 PM,07:57 AM,06:44 PM,-18,-20,-9,-20,55,20,47,0.0,1020,-7,10,312,46,20688
2015-02-16,-9,-12,7.0,5.4,1,17,05:46 AM,04:22 PM,07:56 AM,06:45 PM,-16,-17,-10,-17,21,68,66,8.2,1026,-9,7,264,16,20688
2015-02-17,-4,-7,17.2,7.0,1,10,06:35 AM,05:33 PM,07:54 AM,06:46 PM,-8,-12,-6,-12,21,85,86,20.2,1014,-4,6,225,15,20688
2015-02-18,-2,-6,0.3,8.5,1,3,07:21 AM,06:44 PM,07:53 AM,06:47 PM,-7,-9,-4,-9,25,66,80,1.5,1012,-2,8,200,15,20688
2015-02-19,-9,-13,0.0,8.5,1,3,08:03 AM,07:57 PM,07:52 AM,06:48 PM,-14,-21,-11,-21,45,36,75,0.1,1018,-9,9,294,30,20688
2015-02-20,-9,-17,0.0,10.1,1,10,08:43 AM,09:10 PM,07:51 AM,06:49 PM,-16,-22,-13,-22,31,23,78,0.0,1031,-9,10,276,19,20688
2015-02-21,1,-11,0.0,7.0,1,17,09:23 AM,10:20 PM,07:49 AM,06:50 PM,-7,-11,-5,-11,27,58,87,9.6,1029,1,9,192,16,20688
2015-02-22,3,0,0.0,5.5,1,24,10:02 AM,11:29 PM,07:48 AM,06:51 PM,2,-1,2,-1,15,99,99,13.9,1022,3,3,275,8,20688
2015-02-23,0,-6,0.0,7.0,1,30,10:42 AM,No moonset,07:47 AM,06:52 PM,-5,-9,-2,-9,33,72,82,1.3,1028,0,5,262,22,20688
2015-02-24,-4,-10,0.0,8.6,1,37,11:25 AM,12:34 AM,07:45 AM,06:54 PM,-10,-12,-7,-12,18,27,75,0.0,1023,-4,10,119,13,20688
2015-02-25,2,-6,0.0,11.1,1,44,12:10 PM,01:36 AM,07:44 AM,06:55 PM,-5,-5,-2,-5,16,31,79,0.0,1014,2,10,222,9,20688
2015-02-26,-1,-3,7.9,7.1,1,51,12:58 PM,02:34 AM,07:43 AM,06:56 PM,-3,-6,-1,-6,23,80,90,11.0,1014,-1,5,58,15,20688
2015-02-27,-0,-6,1.2,7.1,1,58,01:48 PM,03:27 AM,07:41 AM,06:57 PM,-4,-7,-3,-7,17,76,88,1.4,1029,-0,7,226,11,20688
2015-02-28,-4,-8,0.0,11.2,2,64,02:40 PM,04:15 AM,07:40 AM,06:58 PM,-10,-10,-6,-10,15,29,76,0.0,1042,-4,10,176,9,20688
2015-03-01,-1,-6,0.0,5.6,1,71,03:34 PM,04:58 AM,07:38 AM,06:59 PM,-5,-7,-3,-7,11,82,87,7.0,1034,-1,6,145,7,20688
2015-03-02,3,-1,0.0,10.2,1,78,04:29 PM,05:38 AM,07:37 AM,07:00 PM,0,-3,1,-3,31,54,91,0.3,1025,3,10,308,17,20688
2015-03-03,2,-3,0.0,5.8,1,85,05:24 PM,06:13 AM,07:36 AM,07:01 PM,-3,-5,-0,-5,26,64,83,1.9,1026,2,8,118,16,20688
2015-03-04,9,5,0.0,5.8,2,91,06:18 PM,06:46 AM,07:34 AM,07:02 PM,6,4,7,4,27,92,97,10.3,1013,9,7,177,13,20688
2015-03-05,1,-4,10.0,5.9,1,98,07:14 PM,07:17 AM,07:33 AM,07:03 PM,-2,-7,-0,-7,37,100,92,44.2,1021,1,5,135,25,20688
2015-03-06,-3,-9,0.0,11.6,2,95,08:08 PM,07:48 AM,07:31 AM,07:04 PM,-13,-13,-7,-13,22,0,63,0.2,1033,-3,10,168,16,20688
2015-03-07,5,-8,0.0,11.6,2,88,09:04 PM,08:17 AM,07:30 AM,07:05 PM,-5,-6,-1,-6,28,8,75,0.0,1026,5,10,223,14,20688
2015-03-08,8,2,0.0,11.6,3,82,09:59 PM,08:48 AM,07:28 AM,07:06 PM,3,1,5,1,26,14,88,0.0,1022,8,10,197,13,20688
2015-03-09,9,4,0.0,11.6,3,75,10:55 PM,09:21 AM,07:27 AM,07:07 PM,4,4,6,4,13,26,86,0.1,1023,9,10,119,6,20688
2015-03-10,11,5,0.0,10.2,2,68,11:52 PM,09:56 AM,07:25 AM,07:08 PM,3,5,8,5,24,51,74,1.3,1021,11,10,162,14,20688
2015-03-11,12,6,0.0,10.2,2,61,No moonrise,10:34 AM,07:24 AM,07:09 PM,4,7,9,7,24,58,75,0.2,1019,12,9,186,14,20688
2015-03-12,11,6,0.0,10.2,2,54,12:49 AM,11:18 AM,07:22 AM,07:10 PM,3,5,8,5,29,60,75,2.3,1016,11,9,197,17,20688
2015-03-13,9,5,0.0,10.2,2,48,01:46 AM,12:07 PM,07:21 AM,07:11 PM,3,4,7,4,27,54,76,2.5,1016,9,9,188,17,20688
2015-03-14,10,5,0.0,10.2,2,41,02:40 AM,01:02 PM,07:19 AM,07:12 PM,3,4,7,4,25,55,75,1.9,1015,10,9,202,16,20688
2015-03-15,11,5,0.0,11.6,2,34,03:33 AM,02:03 PM,07:18 AM,07:13 PM,3,5,8,5,25,58,76,0.4,1014,11,9,218,16,20688
2015-03-16,10,6,0.0,8.8,2,27,04:22 AM,03:09 PM,07:16 AM,07:14 PM,4,5,7,5,21,59,78,2.0,1017,10,9,187,14,20688
2015-03-17,10,4,0.0,8.8,2,21,05:09 AM,04:18 PM,07:15 AM,07:15 PM,2,5,7,5,18,57,75,0.6,1021,10,10,174,11,20688
2015-03-18,12,5,0.0,8.8,2,14,05:52 AM,05:30 PM,07:13 AM,07:16 PM,4,7,8,7,21,61,77,0.7,1019,12,9,163,12,20688
2015-03-19,7,4,0.0,11.6,3,7,06:33 AM,06:42 PM,07:11 AM,07:17 PM,-0,4,6,4,16,46,65,0.5,1025,7,10,109,10,20688
2015-03-20,4,2,0.0,6.0,1,0,07:13 AM,07:54 PM,07:10 AM,07:18 PM,2,-1,4,-1,30,97,90,22.2,1021,4,8,109,21,20688
2015-03-21,12,2,0.0,11.6,3,7,07:53 AM,09:06 PM,07:08 AM,07:19 PM,3,4,6,4,20,30,82,0.0,1018,12,10,275,12,20688
2015-03-22,10,4,0.0,10.2,2,13,08:34 AM,10:15 PM,07:07 AM,07:20 PM,1,4,7,4,24,31,65,0.0,1020,10,10,295,15,20688
2015-03-23,6,1,0.0,11.6,2,20,09:17 AM,11:21 PM,07:05 AM,07:21 PM,-5,-0,4,-0,22,28,53,0.0,1024,6,10,37,16,20688
2015-03-24,5,3,0.0,8.8,1,27,10:03 AM,No moonset,07:04 AM,07:22 PM,-4,1,4,1,17,49,58,0.4,1027,5,10,63,12,20688
2015-03-25,8,2,0.0,6.1,2,34,10:51 AM,12:23 AM,07:02 AM,07:23 PM,1,3,5,3,16,76,74,0.8,1027,8,10,131,10,20688
2015-03-26,19,10,0.0,8.9,4,40,11:42 AM,01:20 AM,07:01 AM,07:24 PM,13,14,14,14,36,70,91,18.5,1011,19,9,214,18,20688
2015-03-27,7,6,0.0,6.3,2,47,12:34 PM,02:10 AM,06:59 AM,07:24 PM,4,3,7,3,28,87,84,17.4,1009,7,9,254,19,20688
2015-03-28,3,-1,0.0,11.6,1,54,01:29 PM,02:56 AM,06:57 AM,07:25 PM,-7,-5,1,-5,41,39,55,0.0,1016,3,10,317,31,20688
2015-03-29,6,-2,0.0,11.6,2,61,02:23 PM,03:37 AM,06:56 AM,07:26 PM,-10,-3,2,-3,27,3,43,0.0,1026,6,10,279,19,20688
2015-03-30,13,5,0.0,10.3,2,67,03:18 PM,04:14 AM,06:54 AM,07:27 PM,2,4,8,4,38,55,63,3.4,1015,13,8,252,23,20688
2015-03-31,17,7,0.0,11.6,3,74,04:13 PM,04:47 AM,06:53 AM,07:28 PM,5,9,11,9,45,13,68,6.6,1010,17,10,250,25,20688
2015-04-01,12,4,0.0,11.6,3,81,05:08 PM,05:19 AM,06:51 AM,07:29 PM,1,4,7,4,24,3,64,0.4,1020,12,10,256,16,20688
2015-04-02,17,6,0.0,9.0,3,88,06:02 PM,05:50 AM,06:50 AM,07:30 PM,5,10,12,10,45,31,63,0.0,1022,17,10,199,24,20688
2015-04-03,21,15,0.0,9.0,4,95,06:58 PM,06:20 AM,06:48 AM,07:31 PM,14,16,17,16,52,55,81,8.3,1012,21,9,220,25,20688
2015-04-04,12,9,0.0,11.6,4,100,07:54 PM,06:50 AM,06:47 AM,07:32 PM,5,10,12,10,48,23,62,3.3,1015,12,10,301,29,20688
2015-04-05,15,7,0.0,11.6,4,92,08:50 PM,07:23 AM,06:45 AM,07:33 PM,2,8,11,8,32,15,55,0.0,1026,15,10,222,18,20688
2015-04-06,19,10,0.0,11.6,4,85,09:47 PM,07:57 AM,06:44 AM,07:34 PM,9,13,14,13,42,38,70,0.0,1024,19,10,198,22,20688
2015-04-07,20,14,0.0,7.7,4,78,10:44 PM,08:34 AM,06:42 AM,07:35 PM,13,15,16,15,34,57,83,4.6,1021,20,10,191,18,20688
2015-04-08,10,7,0.0,6.5,2,72,11:41 PM,09:17 AM,06:40 AM,07:36 PM,8,6,9,6,27,97,90,5.3,1022,10,10,45,19,20688
2015-04-09,10,7,0.0,6.5,2,65,No moonrise,10:03 AM,06:39 AM,07:37 PM,6,5,8,5,19,93,85,0.4,1024,10,10,74,14,20688
2015-04-10,23,8,0.0,10.3,4,58,12:35 AM,10:55 AM,06:38 AM,07:38 PM,12,14,15,14,29,64,84,10.8,1014,23,10,199,16,20688
2015-04-11,16,12,0.0,11.6,3,51,01:28 AM,11:53 AM,06:36 AM,07:39 PM,7,13,14,13,34,34,65,0.5,1019,16,10,281,19,20688
2015-04-12,16,9,0.0,11.6,4,44,02:17 AM,12:55 PM,06:35 AM,07:40 PM,4,11,12,11,19,3,61,0.0,1027,16,10,170,11,20688
2015-04-13,15,10,0.0,9.1,3,38,03:02 AM,02:00 PM,06:33 AM,07:40 PM,7,11,13,11,24,58,72,0.9,1019,15,9,180,13,20688
2015-04-14,16,10,0.0,9.1,3,31,03:45 AM,03:08 PM,06:32 AM,07:41 PM,8,12,13,12,25,53,75,1.4,1020,16,9,163,13,20688
2015-04-15,16,11,0.0,11.6,3,24,04:25 AM,04:18 PM,06:30 AM,07:42 PM,9,12,13,12,29,56,78,2.7,1020,16,10,146,17,20688
2015-04-16,15,10,0.0,11.6,4,17,05:05 AM,05:29 PM,06:29 AM,07:43 PM,8,12,13,12,18,30,70,0.0,1028,15,10,164,10,20688
2015-04-17,21,13,0.0,9.1,4,11,05:44 AM,06:40 PM,06:27 AM,07:44 PM,14,16,17,16,24,54,85,4.6,1018,21,9,194,14,20688
2015-04-18,21,15,0.0,11.6,5,4,06:24 AM,07:51 PM,06:26 AM,07:45 PM,12,17,18,17,18,14,70,3.0,1016,21,10,80,9,20688
2015-04-19,17,14,0.0,9.1,4,3,07:06 AM,08:59 PM,06:25 AM,07:46 PM,11,14,15,14,46,49,78,5.5,1018,17,10,111,29,20688
2015-04-20,23,17,0.0,11.6,5,10,07:51 AM,10:05 PM,06:23 AM,07:47 PM,16,19,20,19,46,55,81,32.7,1005,23,8,186,26,20688
2015-04-21,17,14,0.0,11.6,5,16,08:39 AM,11:06 PM,06:22 AM,07:48 PM,9,15,16,15,37,14,66,1.8,1008,17,10,273,22,20688
2015-04-22,21,11,0.0,11.6,4,23,09:31 AM,No moonset,06:21 AM,07:49 PM,7,13,15,13,39,25,61,1.1,1008,21,10,259,22,20688
2015-04-23,13,8,0.0,7.9,3,30,10:24 AM,12:01 AM,06:19 AM,07:50 PM,1,7,10,7,33,40,55,0.2,1012,13,10,310,23,20688
2015-04-24,14,5,0.0,11.6,3,37,11:19 AM,12:50 AM,06:18 AM,07:51 PM,-1,6,9,6,34,7,51,0.1,1016,14,10,321,24,20688
2015-04-25,12,8,0.0,9.1,2,44,12:14 PM,01:34 AM,06:17 AM,07:52 PM,3,7,9,7,16,55,66,10.9,1012,12,9,110,10,20688
2015-04-26,15,8,0.0,11.6,3,50,01:10 PM,02:13 AM,06:15 AM,07:53 PM,5,10,11,10,17,56,68,3.3,1006,15,10,187,11,20688
2015-04-27,14,11,0.0,10.4,3,57,02:05 PM,02:48 AM,06:14 AM,07:54 PM,6,11,13,11,20,43,64,0.0,1009,14,10,265,13,20688
2015-04-28,18,13,0.0,10.4,4,64,03:00 PM,03:21 AM,06:13 AM,07:54 PM,11,14,15,14,24,51,75,4.2,1015,18,9,175,14,20688
2015-04-29,19,12,0.0,11.6,5,71,03:55 PM,03:51 AM,06:12 AM,07:55 PM,10,15,15,15,22,18,70,0.0,1008,19,10,241,11,20688
2015-04-30,18,13,0.0,7.9,4,77,04:50 PM,04:21 AM,06:10 AM,07:56 PM,11,15,15,15,14,60,80,4.7,1006,18,10,201,8,20688
2015-05-01,13,11,0.0,8.0,3,84,05:46 PM,04:52 AM,06:09 AM,07:57 PM,9,10,12,10,24,70,80,8.3,1013,13,9,57,16,20688
2015-05-02,19,9,0.0,11.6,5,91,06:42 PM,05:23 AM,06:08 AM,07:58 PM,9,14,14,14,12,28,72,0.0,1016,19,10,151,7,20688
2015-05-03,23,14,0.0,11.6,5,98,07:40 PM,05:57 AM,06:07 AM,07:59 PM,10,18,19,18,23,9,59,0.0,1020,23,10,212,12,20688
2015-05-04,25,15,0.0,11.6,6,95,08:38 PM,06:33 AM,06:06 AM,08:00 PM,12,19,20,19,35,12,63,0.0,1023,25,10,205,18,20688
2015-05-05,25,18,0.0,11.6,5,89,09:36 PM,07:15 AM,06:05 AM,08:01 PM,15,22,22,21,29,15,72,4.9,1024,25,10,208,16,20688
2015-05-06,23,16,0.0,11.6,5,82,10:32 PM,08:00 AM,06:04 AM,08:02 PM,16,19,20,19,23,20,81,17.9,1022,23,8,165,13,20688
2015-05-07,22,16,0.0,11.6,5,75,11:26 PM,08:51 AM,06:03 AM,08:03 PM,14,18,19,18,16,11,74,0.2,1021,22,10,130,9,20688
2015-05-08,23,15,0.0,11.6,6,68,No moonrise,09:48 AM,06:02 AM,08:04 PM,15,19,19,19,16,5,77,0.0,1020,23,10,136,9,20688
2015-05-09,23,16,0.0,11.6,6,62,12:15 AM,10:48 AM,06:01 AM,08:05 PM,17,20,20,20,15,23,86,0.0,1023,23,8,127,9,20688
2015-05-10,25,18,0.0,13.4,5,55,01:02 AM,11:52 AM,06:00 AM,08:05 PM,18,22,22,21,24,32,85,0.1,1022,25,9,148,14,20688
2015-05-11,24,19,0.0,11.2,5,48,01:45 AM,12:57 PM,05:59 AM,08:06 PM,19,22,22,21,19,45,85,0.1,1017,24,10,166,12,20688
2015-05-12,28,20,0.0,14.5,7,41,02:24 AM,02:04 PM,05:58 AM,08:07 PM,17,25,25,24,37,16,67,0.0,1014,28,10,246,20,20688
2015-05-13,19,15,0.0,14.5,5,35,03:02 AM,03:12 PM,05:57 AM,08:08 PM,9,17,17,17,36,22,59,0.0,1022,19,10,328,25,20688
2015-05-14,18,13,0.0,14.5,5,28,03:40 AM,04:21 PM,05:56 AM,08:09 PM,7,14,15,14,20,10,58,0.0,1029,18,10,148,13,20688
2015-05-15,22,14,0.0,14.5,5,21,04:18 AM,05:30 PM,05:55 AM,08:10 PM,11,17,18,17,26,12,66,0.0,1025,22,10,181,17,20688
2015-05-16,27,17,0.0,13.4,5,14,04:58 AM,06:38 PM,05:54 AM,08:11 PM,17,23,23,22,27,30,75,2.1,1022,27,10,203,16,20688
2015-05-17,25,20,0.0,13.4,5,7,05:41 AM,07:45 PM,05:53 AM,08:12 PM,19,24,24,22,20,55,84,22.8,1021,25,8,216,10,20688
2015-05-18,27,20,0.0,14.5,5,1,06:27 AM,08:49 PM,05:53 AM,08:12 PM,20,24,24,23,16,40,82,20.5,1018,27,7,211,8,20688
2015-05-19,26,19,0.0,14.5,5,6,07:17 AM,09:48 PM,05:52 AM,08:13 PM,19,24,24,23,14,31,83,3.7,1013,26,9,207,7,20688
2015-05-20,21,15,0.0,14.5,5,13,08:10 AM,10:41 PM,05:51 AM,08:14 PM,11,18,18,18,32,5,65,0.7,1015,21,10,258,21,20688
2015-05-21,15,12,0.0,9.2,3,20,09:06 AM,11:28 PM,05:50 AM,08:15 PM,9,12,14,12,27,73,77,5.8,1014,15,8,98,19,20688
2015-05-22,22,11,0.0,14.5,5,26,10:02 AM,No moonset,05:50 AM,08:16 PM,9,16,17,16,33,13,63,0.0,1019,22,10,287,21,20688
2015-05-23,20,14,0.0,14.5,5,33,10:59 AM,12:10 AM,05:49 AM,08:17 PM,5,16,16,16,24,3,48,0.0,1029,20,10,188,14,20688
2015-05-24,25,15,0.0,14.5,6,40,11:55 AM,12:47 AM,05:48 AM,08:17 PM,13,19,20,19,28,14,69,0.0,1028,25,10,195,17,20688
2015-05-25,26,18,0.0,14.5,6,47,12:50 PM,01:21 AM,05:48 AM,08:18 PM,16,22,22,21,38,7,70,0.0,1025,26,10,195,22,20688
2015-05-26,27,18,0.0,14.5,6,54,01:46 PM,01:53 AM,05:47 AM,08:19 PM,18,23,23,22,38,7,76,0.0,1023,27,10,189,22,20688
2015-05-27,28,21,0.0,14.5,6,60,02:40 PM,02:22 AM,05:47 AM,08:20 PM,20,26,26,24,36,22,81,7.9,1021,28,9,192,21,20688
2015-05-28,27,21,0.0,14.5,5,67,03:36 PM,02:52 AM,05:46 AM,08:21 PM,20,26,26,24,22,23,83,18.7,1022,27,8,190,13,20688
2015-05-29,26,20,0.0,14.5,5,74,04:32 PM,03:23 AM,05:46 AM,08:21 PM,20,25,25,23,19,14,82,9.9,1023,26,9,153,11,20688
2015-05-30,27,20,0.0,14.5,6,81,05:29 PM,03:56 AM,05:45 AM,08:22 PM,19,25,25,23,30,11,79,0.1,1021,27,10,177,19,20688
2015-05-31,28,21,0.0,14.5,6,87,06:27 PM,04:31 AM,05:45 AM,08:23 PM,19,26,26,24,34,15,76,1.5,1018,28,10,188,21,20688
2015-06-01,28,22,0.0,14.5,6,94,07:26 PM,05:10 AM,05:44 AM,08:23 PM,20,27,27,24,29,31,78,24.6,1016,28,8,200,17,20688
2015-06-02,20,16,0.0,9.3,4,100,08:24 PM,05:55 AM,05:44 AM,08:24 PM,17,18,18,18,20,81,91,9.2,1017,20,8,107,15,20688
2015-06-03,17,15,0.0,9.3,4,92,09:20 PM,06:44 AM,05:44 AM,08:25 PM,15,16,16,16,33,100,91,10.4,1020,17,6,52,24,20688
2015-06-04,18,17,0.0,9.3,4,86,10:13 PM,07:40 AM,05:43 AM,08:25 PM,16,17,17,17,30,100,92,10.6,1021,18,7,55,21,20688
2015-06-05,21,16,0.0,9.3,4,79,11:01 PM,08:40 AM,05:43 AM,08:26 PM,16,18,18,18,16,91,88,1.2,1016,21,6,86,12,20688
2015-06-06,24,17,0.0,14.5,5,72,11:46 PM,09:44 AM,05:43 AM,08:27 PM,18,22,22,21,21,24,83,13.5,1014,24,9,220,13,20688
2015-06-07,23,17,0.0,14.5,6,65,No moonrise,10:50 AM,05:43 AM,08:27 PM,15,20,21,20,24,16,73,0.1,1020,23,10,131,16,20688
2015-06-08,28,18,0.0,14.5,6,58,12:26 AM,11:56 AM,05:42 AM,08:28 PM,17,24,24,23,43,13,70,0.1,1014,28,10,196,26,20688
2015-06-09,28,21,0.0,14.5,6,52,01:04 AM,01:03 PM,05:42 AM,08:28 PM,18,25,25,24,34,36,69,1.4,1008,28,8,241,20,20688
2015-06-10,26,19,0.0,14.5,6,45,01:42 AM,02:10 PM,05:42 AM,08:29 PM,16,24,24,23,16,2,68,0.0,1012,26,10,233,8,20688
