date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-11,2,-5,0.0,9.8,2,61,No moonrise,11:42 AM,08:24 AM,06:04 PM,-7,-6,-2,-6,21,31,69,0.0,1036,2,10,177,12,21411
2015-01-12,3,1,0.0,4.9,1,54,12:22 AM,12:12 PM,08:24 AM,06:05 PM,0,-2,2,-2,18,92,88,14.7,1026,3,7,217,10,21411
2015-01-13,-2,-4,0.0,9.8,2,47,01:19 AM,12:43 PM,08:24 AM,06:06 PM,-6,-8,-2,-8,30,24,75,0.3,1033,-2,10,62,20,21411
2015-01-14,-0,-5,0.7,4.9,1,41,02:16 AM,01:19 PM,08:23 AM,06:07 PM,-5,-7,-2,-7,21,84,77,0.8,1028,-0,7,19,16,21411
2015-01-15,2,-1,0.0,9.9,2,34,03:16 AM,01:58 PM,08:23 AM,06:08 PM,-4,-4,0,-4,19,24,73,0.0,1020,2,10,290,13,21411
2015-01-16,6,0,0.0,9.9,1,27,04:16 AM,02:42 PM,08:23 AM,06:09 PM,-3,-3,2,-3,35,19,68,0.0,1018,6,9,243,22,21411
2015-01-17,1,-3,0.0,9.9,1,20,05:16 AM,03:34 PM,08:22 AM,06:10 PM,-9,-6,-1,-6,26,19,55,0.0,1027,1,10,105,17,21411
2015-01-18,6,2,0.0,6.6,1,13,06:15 AM,04:32 PM,08:22 AM,06:11 PM,3,-0,4,-0,26,64,91,17.6,1014,6,8,215,14,21411
2015-01-19,6,2,0.0,9.9,2,7,07:11 AM,05:38 PM,08:21 AM,06:12 PM,-0,-0,4,-0,25,21,75,0.0,1014,6,10,277,15,21411
2015-01-20,6,2,0.0,9.9,2,0,08:03 AM,06:47 PM,08:21 AM,06:13 PM,-0,3,4,3,9,30,73,0.0,1015,6,10,115,5,21411
2015-01-21,2,-2,0.0,6.6,1,7,08:49 AM,07:59 PM,08:20 AM,06:14 PM,-2,-3,1,-3,17,63,82,3.7,1020,2,10,40,12,21411
2015-01-22,5,-1,0.0,10.0,2,14,09:32 AM,09:11 PM,08:20 AM,06:15 PM,-0,-2,2,-2,19,35,86,0.0,1025,5,10,269,11,21411
2015-01-23,4,-1,0.0,8.3,1,20,10:11 AM,10:21 PM,08:19 AM,06:16 PM,-1,-1,2,-1,15,43,79,6.6,1024,4,9,187,10,21411
2015-01-24,4,2,0.0,8.3,1,27,10:49 AM,11:31 PM,08:19 AM,06:18 PM,1,-3,2,-3,34,69,88,11.0,1002,4,9,208,23,21411
2015-01-25,8,1,0.0,8.3,2,34,11:27 AM,No moonset,08:18 AM,06:19 PM,1,1,5,1,25,51,76,0.1,1010,8,10,223,15,21411
2015-01-26,3,-2,1.1,5.0,1,41,12:04 PM,12:38 AM,08:17 AM,06:20 PM,-0,-5,1,-5,38,100,89,4.2,1009,3,3,49,27,21411
2015-01-27,1,-2,0.0,6.7,1,48,12:43 PM,01:43 AM,08:16 AM,06:21 PM,-4,-8,-1,-8,39,82,83,0.8,1009,1,2,335,28,21411
2015-01-28,1,-6,0.0,10.1,2,54,01:26 PM,02:46 AM,08:16 AM,06:22 PM,-8,-10,-3,-10,36,8,68,0.0,1022,1,10,326,26,21411
2015-01-29,2,-3,0.0,6.7,1,61,02:10 PM,03:45 AM,08:15 AM,06:23 PM,-7,-5,-0,-5,26,59,59,0.3,1023,2,9,187,18,21411
2015-01-30,3,-6,0.0,8.3,1,68,02:58 PM,04:40 AM,08:14 AM,06:24 PM,-5,-7,0,-7,48,54,69,0.5,1017,3,8,301,34,21411
2015-01-31,-1,-7,0.0,10.1,2,75,03:50 PM,05:32 AM,08:13 AM,06:26 PM,-11,-11,-4,-11,34,12,59,0.0,1026,-1,10,307,26,21411
2015-02-01,4,-2,0.0,5.1,1,81,04:43 PM,06:18 AM,08:12 AM,06:27 PM,-5,-2,1,-2,18,65,67,0.7,1022,4,9,199,12,21411
2015-02-02,9,-4,0.0,6.7,1,88,05:38 PM,07:00 AM,08:12 AM,06:28 PM,0,-3,3,-3,51,81,83,6.9,1005,9,7,260,32,21411
2015-02-03,1,-5,0.0,10.2,2,95,06:33 PM,07:38 AM,08:11 AM,06:29 PM,-12,-8,-2,-8,24,13,49,0.0,1026,1,10,268,17,21411
2015-02-04,7,-0,0.0,10.2,2,98,07:29 PM,08:13 AM,08:10 AM,06:30 PM,-3,-2,3,-2,33,22,64,0.0,1021,7,10,190,19,21411
2015-02-05,-0,-5,0.0,10.0,1,92,08:24 PM,08:45 AM,08:09 AM,06:31 PM,-7,-9,-1,-9,44,25,66,0.0,1020,-0,9,317,31,21411
2015-02-06,2,-6,0.0,10.3,2,85,09:20 PM,09:15 AM,08:08 AM,06:33 PM,-14,-8,-2,-8,24,11,41,0.0,1025,2,10,268,17,21411
2015-02-07,6,-1,0.0,10.3,2,78,10:14 PM,09:45 AM,08:07 AM,06:34 PM,-6,-1,2,-1,20,25,56,0.0,1020,6,10,186,12,21411
2015-02-08,11,3,0.0,10.3,3,71,11:10 PM,10:14 AM,08:06 AM,06:35 PM,2,4,6,4,18,25,73,0.0,1012,11,10,154,9,21411
2015-02-09,3,0,0.0,5.2,1,64,No moonrise,10:45 AM,08:05 AM,06:36 PM,0,-3,2,-3,30,85,87,1.1,1012,3,8,40,21,21411
2015-02-10,3,-1,0.8,5.2,1,58,12:06 AM,11:18 AM,08:03 AM,06:37 PM,-2,-6,1,-6,37,98,84,4.9,1016,3,7,14,26,21411
2015-02-11,4,-2,0.0,10.4,2,51,01:03 AM,11:54 AM,08:02 AM,06:38 PM,-5,-4,1,-4,23,17,68,0.0,1017,4,10,108,15,21411
2015-02-12,4,-4,0.2,6.8,1,44,02:01 AM,12:35 PM,08:01 AM,06:40 PM,-4,-5,1,-5,35,51,70,0.7,1012,4,8,277,24,21411
2015-02-13,-4,-8,0.0,10.4,1,37,03:00 AM,01:22 PM,08:00 AM,06:41 PM,-17,-13,-6,-13,29,11,43,0.0,1023,-4,9,298,23,21411
2015-02-14,5,-5,0.0,7.0,1,31,03:58 AM,02:15 PM,07:59 AM,06:42 PM,-11,-7,-1,-7,38,62,47,0.8,1009,5,9,230,27,21411
2015-02-15,-8,-11,0.0,10.9,1,24,04:54 AM,03:15 PM,07:58 AM,06:43 PM,-17,-22,-10,-22,56,16,56,0.0,1019,-8,9,311,47,21411
2015-02-16,-8,-14,3.3,7.0,1,17,05:47 AM,04:21 PM,07:57 AM,06:44 PM,-16,-18,-11,-18,21,59,69,3.9,1026,-8,7,269,16,21411
2015-02-17,-4,-9,3.5,10.1,1,10,06:36 AM,05:32 PM,07:55 AM,06:45 PM,-10,-13,-8,-13,17,71,85,4.1,1014,-4,8,162,12,21411
2015-02-18,-1,-8,0.3,8.5,1,3,07:22 AM,06:44 PM,07:54 AM,06:46 PM,-9,-11,-5,-11,24,54,76,1.4,1012,-1,8,199,14,21411
2015-02-19,-9,-13,0.0,8.5,1,3,08:03 AM,07:57 PM,07:53 AM,06:47 PM,-15,-21,-11,-21,44,43,75,0.3,1017,-9,9,289,28,21411
2015-02-20,-9,-18,0.0,10.1,1,10,08:43 AM,09:10 PM,07:51 AM,06:49 PM,-17,-22,-14,-22,29,21,76,0.0,1030,-9,10,271,18,21411
2015-02-21,0,-12,3.0,7.0,1,17,09:22 AM,10:20 PM,07:50 AM,06:50 PM,-7,-13,-6,-13,27,65,90,8.9,1029,0,8,187,17,21411
2015-02-22,2,1,0.0,5.5,1,24,10:01 AM,11:30 PM,07:49 AM,06:51 PM,1,-1,1,-1,11,100,99,4.1,1022,2,3,145,6,21411
2015-02-23,-2,-9,0.0,10.1,1,30,10:41 AM,No moonset,07:48 AM,06:52 PM,-7,-11,-4,-11,34,51,80,0.0,1028,-2,7,347,22,21411
2015-02-24,-5,-12,0.0,8.6,1,37,11:24 AM,12:35 AM,07:46 AM,06:53 PM,-12,-15,-8,-15,20,32,78,0.0,1023,-5,10,119,13,21411
2015-02-25,1,-6,0.0,10.1,1,44,12:09 PM,01:38 AM,07:45 AM,06:54 PM,-5,-6,-2,-6,18,44,82,0.0,1013,1,10,242,10,21411
2015-02-26,-0,-4,2.0,7.1,1,51,12:56 PM,02:35 AM,07:43 AM,06:55 PM,-3,-6,-2,-6,21,85,89,2.3,1015,-0,7,59,13,21411
2015-02-27,-2,-5,0.6,7.1,1,58,01:47 PM,03:29 AM,07:42 AM,06:56 PM,-6,-9,-4,-9,18,85,86,0.7,1030,-2,7,191,12,21411
2015-02-28,-3,-10,0.0,11.2,2,64,02:39 PM,04:16 AM,07:41 AM,06:57 PM,-11,-11,-7,-11,15,13,72,0.0,1042,-3,10,177,9,21411
2015-03-01,-1,-7,0.3,5.6,1,71,03:33 PM,05:00 AM,07:39 AM,06:58 PM,-5,-8,-4,-8,15,84,89,5.2,1034,-1,8,166,9,21411
2015-03-02,2,-2,0.0,10.2,1,78,04:28 PM,05:39 AM,07:38 AM,07:00 PM,-1,-5,0,-5,28,44,89,0.1,1025,2,10,298,16,21411
2015-03-03,1,-5,0.0,5.8,1,85,05:23 PM,06:14 AM,07:36 AM,07:01 PM,-4,-7,-2,-7,25,70,84,1.6,1026,1,8,156,16,21411
2015-03-04,4,3,0.0,7.3,1,91,06:18 PM,06:47 AM,07:35 AM,07:02 PM,3,1,4,1,22,88,97,5.0,1013,4,6,177,11,21411
2015-03-05,0,-5,0.8,5.9,1,98,07:14 PM,07:18 AM,07:33 AM,07:03 PM,-3,-8,-2,-8,33,94,92,15.3,1022,0,5,223,21,21411
2015-03-06,-5,-13,0.0,11.6,2,95,08:08 PM,07:48 AM,07:32 AM,07:04 PM,-13,-16,-9,-16,20,0,74,0.0,1033,-5,10,312,12,21411
2015-03-07,3,-9,0.0,11.6,2,88,09:04 PM,08:17 AM,07:30 AM,07:05 PM,-5,-8,-3,-8,29,16,81,0.0,1025,3,10,215,15,21411
2015-03-08,7,2,0.0,11.6,2,82,10:00 PM,08:48 AM,07:29 AM,07:06 PM,2,1,4,1,26,31,86,0.0,1021,7,10,242,13,21411
2015-03-09,9,1,0.0,11.6,2,75,10:57 PM,09:20 AM,07:27 AM,07:07 PM,2,3,5,3,13,29,85,0.0,1023,9,10,122,6,21411
2015-03-10,11,4,0.0,10.2,2,68,11:54 PM,09:55 AM,07:26 AM,07:08 PM,2,5,7,5,24,43,73,0.2,1021,11,10,163,14,21411
2015-03-11,12,5,0.0,8.8,2,61,No moonrise,10:33 AM,07:24 AM,07:09 PM,3,6,8,6,24,57,73,0.0,1019,12,9,208,14,21411
2015-03-12,10,5,0.0,7.4,2,54,12:51 AM,11:17 AM,07:23 AM,07:10 PM,3,5,7,5,29,60,74,0.2,1016,10,10,201,18,21411
2015-03-13,9,4,0.0,8.8,2,48,01:47 AM,12:05 PM,07:21 AM,07:11 PM,2,3,6,3,27,65,73,0.4,1016,9,9,192,17,21411
2015-03-14,10,4,0.0,10.2,2,41,02:42 AM,01:00 PM,07:20 AM,07:12 PM,2,3,7,3,26,57,74,0.2,1014,10,9,195,17,21411
2015-03-15,10,4,0.0,11.6,2,34,03:35 AM,02:01 PM,07:18 AM,07:13 PM,3,5,7,5,24,56,76,0.1,1014,10,10,222,16,21411
2015-03-16,10,5,0.0,8.8,2,27,04:24 AM,03:08 PM,07:16 AM,07:14 PM,3,5,7,5,21,64,77,0.2,1017,10,9,176,14,21411
2015-03-17,10,4,0.0,8.8,2,21,05:10 AM,04:17 PM,07:15 AM,07:15 PM,2,4,7,4,18,59,74,0.1,1021,10,10,180,11,21411
2015-03-18,12,5,0.0,10.2,2,14,05:53 AM,05:29 PM,07:13 AM,07:16 PM,4,6,8,6,21,57,75,0.1,1019,12,9,175,13,21411
2015-03-19,7,3,0.0,11.6,3,7,06:33 AM,06:42 PM,07:12 AM,07:17 PM,-1,3,6,3,18,42,63,0.0,1025,7,10,111,11,21411
2015-03-20,3,1,0.0,6.0,1,0,07:13 AM,07:55 PM,07:10 AM,07:18 PM,1,-2,3,-2,29,99,89,8.8,1022,3,9,69,20,21411
2015-03-21,11,1,0.0,11.6,3,7,07:53 AM,09:06 PM,07:08 AM,07:19 PM,3,4,6,4,16,42,82,0.0,1018,11,10,235,10,21411
2015-03-22,9,2,0.0,11.6,3,13,08:33 AM,10:16 PM,07:07 AM,07:20 PM,-1,1,5,1,26,16,66,0.0,1020,9,10,302,17,21411
2015-03-23,6,-1,0.0,11.6,1,20,09:16 AM,11:22 PM,07:05 AM,07:21 PM,-7,-2,2,-2,21,29,50,0.0,1025,6,10,82,14,21411
2015-03-24,5,2,0.0,8.8,1,27,10:02 AM,No moonset,07:04 AM,07:22 PM,-5,-0,3,-0,15,50,56,0.0,1027,5,10,62,10,21411
2015-03-25,7,2,0.0,6.1,2,34,10:50 AM,12:24 AM,07:02 AM,07:23 PM,-1,2,5,2,15,82,69,0.3,1027,7,9,143,9,21411
2015-03-26,19,8,0.0,8.9,3,40,11:41 AM,01:21 AM,07:00 AM,07:24 PM,11,11,13,11,37,80,91,7.6,1011,19,10,211,19,21411
2015-03-27,7,6,0.0,6.3,2,47,12:33 PM,02:12 AM,06:59 AM,07:25 PM,3,3,6,3,26,80,79,9.7,1009,7,8,219,17,21411
2015-03-28,2,-1,0.0,9.0,1,54,01:28 PM,02:58 AM,06:57 AM,07:26 PM,-7,-6,1,-6,41,59,58,0.2,1016,2,8,318,31,21411
2015-03-29,6,-2,0.0,11.6,2,61,02:22 PM,03:39 AM,06:56 AM,07:27 PM,-10,-3,2,-3,27,5,44,0.0,1026,6,10,273,19,21411
2015-03-30,12,4,0.0,11.6,2,67,03:18 PM,04:15 AM,06:54 AM,07:28 PM,1,4,8,4,39,45,63,1.2,1014,12,9,251,23,21411
2015-03-31,15,5,0.0,11.6,3,74,04:12 PM,04:48 AM,06:53 AM,07:29 PM,4,7,10,7,39,18,71,6.2,1010,15,10,265,21,21411
2015-04-01,11,3,0.0,11.6,3,81,05:08 PM,05:20 AM,06:51 AM,07:30 PM,0,4,7,4,24,3,63,0.0,1020,11,10,276,16,21411
2015-04-02,16,6,0.0,9.0,3,88,06:03 PM,05:50 AM,06:49 AM,07:31 PM,5,9,11,9,47,34,64,0.0,1021,16,10,198,25,21411
2015-04-03,18,14,0.0,7.7,4,95,06:58 PM,06:20 AM,06:48 AM,07:32 PM,14,15,16,15,47,66,86,13.9,1011,18,9,222,23,21411
2015-04-04,12,8,0.0,11.6,4,100,07:54 PM,06:50 AM,06:46 AM,07:33 PM,3,8,11,8,51,15,62,1.7,1015,12,10,302,31,21411
2015-04-05,15,7,0.0,11.6,4,92,08:51 PM,07:22 AM,06:45 AM,07:34 PM,2,8,11,8,38,8,56,0.0,1025,15,10,218,22,21411
2015-04-06,19,9,0.0,11.6,5,85,09:49 PM,07:56 AM,06:43 AM,07:35 PM,8,12,14,12,39,16,68,0.0,1024,19,10,196,20,21411
2015-04-07,20,13,0.0,9.0,4,78,10:46 PM,08:33 AM,06:42 AM,07:36 PM,13,15,16,15,32,64,84,6.5,1021,20,10,173,17,21411
2015-04-08,9,6,0.0,6.5,2,72,11:43 PM,09:15 AM,06:40 AM,07:36 PM,6,4,8,4,29,98,89,2.3,1023,9,7,55,21,21411
2015-04-09,9,6,0.0,6.5,2,65,No moonrise,10:02 AM,06:39 AM,07:37 PM,4,4,7,4,20,92,85,0.8,1024,9,10,75,15,21411
2015-04-10,20,7,0.0,7.8,4,58,12:37 AM,10:54 AM,06:37 AM,07:38 PM,11,11,13,11,24,75,87,8.5,1014,20,10,202,14,21411
2015-04-11,15,11,0.0,11.6,3,51,01:30 AM,11:52 AM,06:36 AM,07:39 PM,6,11,13,11,35,36,65,0.0,1019,15,10,315,19,21411
2015-04-12,16,8,0.0,11.6,4,44,02:18 AM,12:54 PM,06:34 AM,07:40 PM,4,11,12,11,19,3,59,0.0,1026,16,10,191,10,21411
2015-04-13,15,9,0.0,9.1,3,38,03:04 AM,01:59 PM,06:33 AM,07:41 PM,7,11,12,11,22,50,70,0.1,1019,15,10,182,13,21411
2015-04-14,17,10,0.0,9.1,3,31,03:46 AM,03:08 PM,06:31 AM,07:42 PM,8,12,13,12,23,52,73,0.1,1020,17,9,157,13,21411
2015-04-15,16,11,0.0,11.6,3,24,04:26 AM,04:18 PM,06:30 AM,07:43 PM,9,11,13,11,26,60,78,0.3,1021,16,10,140,16,21411
2015-04-16,16,11,0.0,11.6,4,17,05:05 AM,05:29 PM,06:28 AM,07:44 PM,8,12,13,12,26,28,70,0.0,1028,16,10,107,14,21411
2015-04-17,21,13,0.0,11.6,4,11,05:44 AM,06:40 PM,06:27 AM,07:45 PM,14,16,17,16,21,44,83,5.5,1018,21,9,193,12,21411
2015-04-18,22,14,0.0,11.6,5,4,06:23 AM,07:52 PM,06:25 AM,07:46 PM,11,18,19,18,20,15,66,0.5,1016,22,10,98,10,21411
2015-04-19,17,12,0.0,10.4,3,3,07:06 AM,09:00 PM,06:24 AM,07:47 PM,9,13,14,13,49,38,69,2.0,1019,17,9,84,31,21411
2015-04-20,22,15,0.0,10.4,4,10,07:50 AM,10:06 PM,06:22 AM,07:48 PM,15,19,19,19,44,60,83,21.4,1004,22,8,172,25,21411
2015-04-21,17,13,0.0,10.4,4,16,08:38 AM,11:07 PM,06:21 AM,07:49 PM,9,14,15,14,30,31,66,3.9,1007,17,10,285,19,21411
2015-04-22,19,10,0.0,11.6,4,23,09:29 AM,No moonset,06:20 AM,07:50 PM,7,12,14,12,38,23,62,2.0,1007,19,10,253,23,21411
2015-04-23,12,7,0.0,7.9,3,30,10:22 AM,12:03 AM,06:18 AM,07:51 PM,1,6,9,6,36,40,56,0.0,1011,12,10,303,25,21411
2015-04-24,13,4,0.0,11.6,3,37,11:18 AM,12:52 AM,06:17 AM,07:52 PM,-1,5,8,5,35,8,51,0.0,1015,13,10,317,24,21411
2015-04-25,11,7,0.0,10.4,2,44,12:13 PM,01:36 AM,06:16 AM,07:53 PM,1,6,8,6,15,55,62,4.5,1012,11,9,127,10,21411
2015-04-26,15,7,0.0,11.6,3,50,01:09 PM,02:14 AM,06:14 AM,07:54 PM,5,10,11,10,17,54,65,0.1,1006,15,10,178,11,21411
2015-04-27,14,10,0.0,11.6,4,57,02:05 PM,02:49 AM,06:13 AM,07:55 PM,5,11,12,11,20,32,63,0.0,1009,14,10,233,14,21411
2015-04-28,18,12,0.0,10.4,4,64,03:00 PM,03:21 AM,06:12 AM,07:56 PM,10,14,15,14,23,47,74,0.5,1015,18,9,189,14,21411
2015-04-29,20,12,0.0,11.6,5,71,03:55 PM,03:52 AM,06:11 AM,07:57 PM,9,15,16,15,24,8,67,0.0,1008,20,10,252,12,21411
2015-04-30,19,13,0.0,8.0,4,77,04:50 PM,04:21 AM,06:09 AM,07:58 PM,11,15,16,15,17,50,75,3.5,1006,19,10,137,10,21411
2015-05-01,14,11,0.0,10.4,3,84,05:46 PM,04:51 AM,06:08 AM,07:59 PM,8,11,12,11,21,62,77,1.8,1013,14,9,107,15,21411
2015-05-02,20,9,0.0,11.6,5,91,06:43 PM,05:23 AM,06:07 AM,08:00 PM,9,14,14,14,14,27,71,0.1,1016,20,10,185,8,21411
2015-05-03,22,16,0.0,11.6,5,98,07:41 PM,05:56 AM,06:06 AM,08:00 PM,10,18,19,18,21,18,58,0.0,1019,22,10,247,11,21411
2015-05-04,26,15,0.0,11.6,6,95,08:39 PM,06:32 AM,06:05 AM,08:01 PM,12,20,20,20,38,12,60,0.0,1023,26,10,202,19,21411
2015-05-05,25,17,0.0,11.6,5,89,09:37 PM,07:14 AM,06:04 AM,08:02 PM,15,21,21,21,24,19,72,0.6,1023,25,10,213,13,21411
2015-05-06,24,17,0.0,11.6,5,82,10:33 PM,07:59 AM,06:03 AM,08:03 PM,16,20,20,20,21,20,81,2.9,1023,24,10,141,12,21411
2015-05-07,23,15,0.0,11.6,4,75,11:27 PM,08:50 AM,06:01 AM,08:04 PM,14,18,19,18,15,15,77,1.5,1022,23,10,127,9,21411
2015-05-08,24,15,0.0,14.1,6,68,No moonrise,09:46 AM,06:00 AM,08:05 PM,15,20,20,20,18,4,75,0.0,1021,24,10,154,10,21411
2015-05-09,24,17,0.0,13.4,5,62,12:17 AM,10:47 AM,05:59 AM,08:06 PM,17,20,20,20,15,32,85,0.0,1023,24,9,119,8,21411
2015-05-10,25,18,0.0,13.4,6,55,01:03 AM,11:51 AM,05:58 AM,08:07 PM,18,22,22,21,21,25,83,0.0,1022,25,9,169,12,21411
2015-05-11,25,19,0.0,12.3,5,48,01:46 AM,12:56 PM,05:57 AM,08:08 PM,19,23,23,22,15,36,84,0.1,1017,25,10,180,9,21411
2015-05-12,28,20,0.0,14.5,7,41,02:25 AM,02:04 PM,05:56 AM,08:09 PM,16,25,25,24,33,16,65,0.0,1013,28,10,249,19,21411
2015-05-13,19,14,0.0,13.4,5,35,03:03 AM,03:12 PM,05:55 AM,08:10 PM,8,16,17,16,37,32,58,0.0,1022,19,10,323,26,21411
2015-05-14,19,12,0.0,14.5,5,28,03:40 AM,04:21 PM,05:55 AM,08:11 PM,6,14,15,14,21,9,56,0.0,1029,19,10,145,14,21411
2015-05-15,21,14,0.0,14.5,5,21,04:18 AM,05:31 PM,05:54 AM,08:12 PM,11,17,18,17,28,17,64,0.0,1025,21,10,182,18,21411
2015-05-16,27,17,0.0,13.4,5,14,04:57 AM,06:39 PM,05:53 AM,08:12 PM,17,23,23,22,27,40,77,0.3,1021,27,9,196,16,21411
2015-05-17,25,20,0.0,11.3,5,7,05:40 AM,07:47 PM,05:52 AM,08:13 PM,19,23,23,22,16,71,85,16.5,1021,25,8,237,9,21411
2015-05-18,27,20,0.0,14.5,5,1,06:26 AM,08:50 PM,05:51 AM,08:14 PM,19,25,25,23,13,41,81,9.5,1018,27,9,187,7,21411
2015-05-19,27,19,0.0,13.4,5,6,07:16 AM,09:50 PM,05:50 AM,08:15 PM,19,24,24,23,15,44,79,0.9,1013,27,8,179,8,21411
2015-05-20,20,15,0.0,14.5,5,13,08:09 AM,10:42 PM,05:50 AM,08:16 PM,10,17,17,17,32,11,61,0.4,1015,20,10,255,23,21411
2015-05-21,15,11,0.0,9.2,3,20,09:04 AM,11:30 PM,05:49 AM,08:17 PM,8,11,13,11,22,73,72,0.7,1015,15,9,138,14,21411
2015-05-22,23,11,0.0,14.5,5,26,10:01 AM,No moonset,05:48 AM,08:18 PM,9,16,17,16,36,13,62,0.0,1018,23,10,295,23,21411
2015-05-23,20,13,0.0,14.5,5,33,10:58 AM,12:11 AM,05:47 AM,08:18 PM,4,15,16,15,23,8,48,0.0,1029,20,10,175,14,21411
2015-05-24,25,14,0.0,14.5,6,40,11:54 AM,12:48 AM,05:47 AM,08:19 PM,13,19,19,19,25,7,69,0.0,1027,25,10,189,14,21411
2015-05-25,26,18,0.0,14.5,6,47,12:50 PM,01:22 AM,05:46 AM,08:20 PM,16,22,22,21,39,12,71,0.0,1024,26,10,192,23,21411
2015-05-26,27,18,0.0,14.5,6,54,01:46 PM,01:53 AM,05:46 AM,08:21 PM,18,23,23,22,39,10,77,0.0,1022,27,10,188,23,21411
2015-05-27,28,21,0.0,14.5,6,60,02:40 PM,02:23 AM,05:45 AM,08:22 PM,20,26,26,24,36,29,81,4.9,1021,28,10,192,21,21411
2015-05-28,28,21,0.0,14.5,6,67,03:36 PM,02:52 AM,05:45 AM,08:22 PM,20,25,25,24,20,20,80,4.3,1021,28,10,191,11,21411
2015-05-29,26,20,0.0,14.5,5,74,04:32 PM,03:23 AM,05:44 AM,08:23 PM,19,24,24,23,20,17,80,3.9,1023,26,10,130,12,21411
2015-05-30,27,20,0.0,14.5,6,81,05:30 PM,03:55 AM,05:44 AM,08:24 PM,19,25,25,23,31,10,78,0.0,1021,27,10,182,20,21411
2015-05-31,28,21,0.0,14.5,7,87,06:28 PM,04:30 AM,05:43 AM,08:25 PM,19,26,26,24,35,14,75,1.8,1017,28,10,188,21,21411
2015-06-01,27,21,0.0,12.4,6,94,07:28 PM,05:09 AM,05:43 AM,08:25 PM,20,26,26,24,19,50,80,16.8,1016,27,9,176,12,21411
2015-06-02,17,15,0.0,9.3,4,100,08:25 PM,05:54 AM,05:42 AM,08:26 PM,15,17,17,17,27,99,91,3.6,1018,17,8,38,20,21411
2015-06-03,17,15,0.0,9.3,4,92,09:22 PM,06:43 AM,05:42 AM,08:27 PM,13,15,16,15,27,100,85,1.9,1021,17,3,59,20,21411
2015-06-04,18,15,0.0,9.3,4,86,10:14 PM,07:39 AM,05:42 AM,08:27 PM,14,16,16,16,28,99,87,2.6,1022,18,5,59,20,21411
2015-06-05,22,15,0.0,10.3,4,79,11:03 PM,08:39 AM,05:41 AM,08:28 PM,15,18,18,18,16,85,86,0.3,1017,22,9,88,11,21411
2015-06-06,25,17,0.0,14.5,5,72,11:47 PM,09:43 AM,05:41 AM,08:29 PM,17,22,22,21,22,34,81,6.5,1014,25,9,184,14,21411
2015-06-07,23,17,0.0,14.5,6,65,No moonrise,10:49 AM,05:41 AM,08:29 PM,15,20,21,20,25,36,74,0.1,1020,23,10,151,17,21411
2015-06-08,28,18,0.0,14.5,5,58,12:27 AM,11:56 AM,05:41 AM,08:30 PM,17,24,24,23,43,21,72,3.2,1013,28,10,192,26,21411
2015-06-09,28,21,0.0,14.5,6,52,01:05 AM,01:03 PM,05:40 AM,08:30 PM,17,25,25,24,32,30,69,0.8,1008,28,9,248,19,21411
2015-06-10,26,18,0.0,14.5,6,45,01:42 AM,02:10 PM,05:40 AM,08:31 PM,16,24,24,22,19,3,67,0.0,1012,26,10,222,10,21411
