date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-20,7,-0,0.0,9.9,1,0,08:03 AM,06:45 PM,08:21 AM,06:11 PM,-1,1,3,1,9,41,78,0.0,1015,7,10,229,4,21040
2015-01-21,1,-3,0.3,6.6,1,7,08:49 AM,07:57 PM,08:21 AM,06:12 PM,-4,-4,-1,-4,13,66,82,8.4,1020,1,8,68,8,21040
2015-01-22,4,-4,0.0,9.9,1,14,09:32 AM,09:10 PM,08:20 AM,06:13 PM,-1,-3,0,-3,17,49,90,0.0,1025,4,8,278,10,21040
2015-01-23,2,-3,0.0,9.9,1,20,10:11 AM,10:20 PM,08:20 AM,06:15 PM,-2,-3,0,-3,13,36,84,3.8,1024,2,9,189,8,21040
2015-01-24,2,-0,0.0,8.3,1,27,10:48 AM,11:30 PM,08:19 AM,06:16 PM,-0,-4,1,-4,28,72,93,28.4,1002,2,8,211,18,21040
2015-01-25,8,-0,0.0,8.3,1,34,11:26 AM,No moonset,08:18 AM,06:17 PM,0,-1,3,-1,25,53,83,0.4,1010,8,9,222,15,21040
2015-01-26,-1,-4,1.8,5.0,1,41,12:03 PM,12:38 AM,08:17 AM,06:18 PM,-3,-9,-2,-9,36,100,91,6.7,1010,-1,4,47,26,21040
2015-01-27,-2,-6,0.5,6.7,1,48,12:42 PM,01:43 AM,08:17 AM,06:19 PM,-6,-11,-4,-11,37,81,86,0.8,1009,-2,8,335,24,21040
2015-01-28,-2,-9,0.0,10.0,2,54,01:24 PM,02:46 AM,08:16 AM,06:20 PM,-9,-14,-6,-14,37,8,78,0.0,1022,-2,10,324,23,21040
2015-01-29,0,-8,0.9,5.0,1,61,02:08 PM,03:45 AM,08:15 AM,06:22 PM,-7,-8,-3,-8,22,60,74,1.3,1023,0,8,186,13,21040
2015-01-30,1,-9,0.0,10.1,1,68,02:56 PM,04:41 AM,08:14 AM,06:23 PM,-5,-9,-2,-9,42,35,77,0.3,1017,1,8,297,27,21040
2015-01-31,-3,-11,0.0,10.1,2,75,03:48 PM,05:32 AM,08:13 AM,06:24 PM,-12,-15,-7,-15,33,15,70,0.0,1025,-3,10,307,23,21040
2015-02-01,3,-6,0.0,5.1,1,81,04:41 PM,06:18 AM,08:13 AM,06:25 PM,-6,-4,-1,-4,15,70,68,0.9,1022,3,8,198,9,21040
2015-02-02,8,-6,0.0,6.7,1,88,05:36 PM,07:00 AM,08:12 AM,06:26 PM,-2,-6,1,-6,40,75,86,19.8,1004,8,8,248,24,21040
2015-02-03,-1,-7,0.0,10.2,1,95,06:32 PM,07:38 AM,08:11 AM,06:27 PM,-12,-10,-4,-10,23,18,53,0.0,1026,-1,10,258,16,21040
2015-02-04,6,-2,0.0,10.2,2,98,07:28 PM,08:12 AM,08:10 AM,06:29 PM,-4,-3,2,-3,23,35,65,0.0,1021,6,10,173,14,21040
2015-02-05,-3,-8,0.0,10.0,1,92,08:23 PM,08:44 AM,08:09 AM,06:30 PM,-8,-11,-3,-11,40,27,67,0.1,1020,-3,8,321,29,21040
2015-02-06,2,-9,0.0,10.2,2,85,09:19 PM,09:15 AM,08:08 AM,06:31 PM,-15,-10,-4,-10,18,10,42,0.0,1025,2,10,281,13,21040
2015-02-07,5,-2,0.0,10.3,2,78,10:14 PM,09:44 AM,08:07 AM,06:32 PM,-7,-2,1,-2,17,30,55,0.0,1020,5,10,194,10,21040
2015-02-08,8,1,0.0,10.3,2,71,11:10 PM,10:13 AM,08:06 AM,06:33 PM,-0,2,4,2,12,49,76,0.0,1012,8,10,126,7,21040
2015-02-09,3,-1,0.0,5.2,1,64,No moonrise,10:44 AM,08:05 AM,06:35 PM,-1,-4,1,-4,26,95,87,0.5,1012,3,9,46,19,21040
2015-02-10,2,-1,0.8,5.2,1,58,12:06 AM,11:17 AM,08:03 AM,06:36 PM,-3,-6,0,-6,31,88,80,0.9,1017,2,8,14,22,21040
2015-02-11,5,-4,0.0,10.4,2,51,01:03 AM,11:53 AM,08:02 AM,06:37 PM,-6,-5,-0,-5,19,14,65,0.0,1017,5,10,184,12,21040
2015-02-12,5,-7,0.0,6.8,1,44,02:01 AM,12:33 PM,08:01 AM,06:38 PM,-6,-6,-1,-6,34,43,67,0.3,1012,5,9,272,24,21040
2015-02-13,-5,-11,0.0,10.4,2,37,03:00 AM,01:20 PM,08:00 AM,06:39 PM,-18,-16,-8,-16,29,8,45,0.0,1023,-5,10,261,23,21040
2015-02-14,3,-7,0.2,5.4,1,31,03:58 AM,02:13 PM,07:59 AM,06:40 PM,-12,-9,-3,-9,28,66,50,1.0,1009,3,7,214,19,21040
2015-02-15,-12,-15,0.0,10.8,2,24,04:54 AM,03:13 PM,07:58 AM,06:42 PM,-19,-26,-13,-26,59,29,61,0.0,1018,-12,10,312,44,21040
2015-02-16,-9,-17,2.3,7.0,1,17,05:47 AM,04:19 PM,07:56 AM,06:43 PM,-18,-21,-13,-21,21,56,65,2.7,1025,-9,8,289,15,21040
2015-02-17,-6,-12,8.2,10.9,1,10,06:36 AM,05:30 PM,07:55 AM,06:44 PM,-11,-15,-9,-15,14,42,89,9.7,1014,-6,7,183,9,21040
2015-02-18,-4,-11,0.3,10.1,1,3,07:21 AM,06:43 PM,07:54 AM,06:45 PM,-10,-12,-7,-12,20,43,80,0.9,1012,-4,8,267,11,21040
2015-02-19,-9,-15,0.0,7.0,1,3,08:03 AM,07:56 PM,07:53 AM,06:46 PM,-15,-22,-12,-22,41,55,78,0.2,1016,-9,9,295,26,21040
2015-02-20,-11,-19,0.0,11.0,2,10,08:42 AM,09:09 PM,07:51 AM,06:47 PM,-18,-24,-16,-24,29,7,78,0.0,1029,-11,10,257,18,21040
2015-02-21,-1,-14,4.8,7.0,1,17,09:21 AM,10:20 PM,07:50 AM,06:48 PM,-8,-14,-7,-14,26,68,93,20.6,1028,-1,6,178,16,21040
2015-02-22,2,-0,0.0,5.5,1,24,10:00 AM,11:29 PM,07:49 AM,06:50 PM,1,-2,1,-2,12,96,98,4.0,1022,2,4,210,7,21040
2015-02-23,-5,-12,0.1,11.0,1,30,10:40 AM,No moonset,07:47 AM,06:51 PM,-9,-14,-7,-14,35,39,81,0.2,1029,-5,8,337,22,21040
2015-02-24,-6,-16,0.0,10.1,1,37,11:22 AM,12:35 AM,07:46 AM,06:52 PM,-13,-17,-11,-17,17,27,83,0.0,1023,-6,10,154,10,21040
2015-02-25,1,-9,0.0,11.1,2,44,12:07 PM,01:38 AM,07:44 AM,06:53 PM,-6,-8,-4,-8,18,35,86,0.0,1013,1,10,252,10,21040
2015-02-26,-1,-6,2.8,7.1,1,51,12:54 PM,02:35 AM,07:43 AM,06:54 PM,-4,-8,-3,-8,20,81,91,3.3,1016,-1,7,82,13,21040
2015-02-27,-5,-9,0.7,10.1,1,58,01:45 PM,03:29 AM,07:42 AM,06:55 PM,-8,-12,-6,-12,21,52,86,0.8,1030,-5,7,234,13,21040
2015-02-28,-4,-12,0.0,11.2,2,64,02:37 PM,04:16 AM,07:40 AM,06:56 PM,-13,-14,-9,-14,16,14,77,0.0,1042,-4,10,206,8,21040
2015-03-01,-1,-10,1.4,5.6,1,71,03:32 PM,05:00 AM,07:39 AM,06:57 PM,-6,-9,-5,-9,13,80,89,12.1,1034,-1,7,174,8,21040
2015-03-02,1,-4,0.0,11.2,1,78,04:26 PM,05:39 AM,07:37 AM,06:58 PM,-3,-6,-1,-6,31,47,88,0.4,1025,1,8,300,18,21040
2015-03-03,0,-8,2.9,7.1,1,85,05:22 PM,06:14 AM,07:36 AM,06:59 PM,-5,-9,-4,-9,23,69,89,13.9,1026,0,9,196,14,21040
2015-03-04,3,2,0.0,5.8,1,91,06:17 PM,06:46 AM,07:34 AM,07:01 PM,2,-0,3,-0,17,98,99,10.9,1013,3,8,177,8,21040
2015-03-05,-1,-6,6.5,5.8,1,98,07:13 PM,07:17 AM,07:33 AM,07:02 PM,-4,-9,-3,-9,32,90,92,18.6,1023,-1,6,304,21,21040
2015-03-06,-5,-14,0.0,11.6,2,95,08:08 PM,07:47 AM,07:31 AM,07:03 PM,-13,-17,-10,-17,19,1,79,0.0,1034,-5,10,287,11,21040
2015-03-07,2,-11,0.0,10.2,1,88,09:04 PM,08:16 AM,07:30 AM,07:04 PM,-6,-9,-4,-9,24,29,87,0.1,1025,2,10,221,13,21040
2015-03-08,6,1,0.0,11.6,2,82,10:00 PM,08:47 AM,07:28 AM,07:05 PM,2,-0,3,-0,23,38,92,0.0,1021,6,9,240,11,21040
2015-03-09,9,1,0.0,8.7,2,75,10:56 PM,09:19 AM,07:27 AM,07:06 PM,2,3,5,3,13,70,85,0.6,1023,9,7,158,7,21040
2015-03-10,10,3,0.0,8.8,2,68,11:54 PM,09:53 AM,07:25 AM,07:07 PM,1,4,6,4,22,56,73,1.5,1021,10,10,158,13,21040
2015-03-11,12,4,0.0,8.8,2,61,No moonrise,10:31 AM,07:24 AM,07:08 PM,3,5,7,5,21,63,75,0.0,1018,12,9,215,13,21040
2015-03-12,10,4,0.0,8.8,2,54,12:51 AM,11:15 AM,07:22 AM,07:09 PM,2,4,6,4,25,56,74,1.3,1016,10,10,209,16,21040
2015-03-13,9,3,0.0,8.8,2,48,01:48 AM,12:03 PM,07:20 AM,07:10 PM,1,2,5,2,26,60,73,1.3,1016,9,9,198,17,21040
2015-03-14,9,3,0.0,11.6,2,41,02:42 AM,12:59 PM,07:19 AM,07:11 PM,1,2,5,2,26,59,75,2.1,1014,9,9,182,17,21040
2015-03-15,10,3,0.0,11.6,2,34,03:35 AM,02:00 PM,07:17 AM,07:12 PM,2,3,6,3,23,58,78,0.1,1014,10,9,215,14,21040
2015-03-16,10,3,0.0,7.4,2,27,04:24 AM,03:06 PM,07:16 AM,07:13 PM,2,3,6,3,20,65,81,1.5,1017,10,9,181,13,21040
2015-03-17,10,2,0.0,8.8,2,21,05:10 AM,04:16 PM,07:14 AM,07:14 PM,1,3,6,3,18,62,75,0.5,1021,10,9,184,11,21040
2015-03-18,12,3,0.0,8.8,2,14,05:53 AM,05:28 PM,07:12 AM,07:15 PM,3,5,7,5,20,61,76,0.9,1019,12,9,185,12,21040
2015-03-19,8,1,0.0,11.6,2,7,06:33 AM,06:41 PM,07:11 AM,07:16 PM,-5,2,4,2,15,37,53,0.9,1025,8,10,76,9,21040
2015-03-20,2,1,2.6,6.0,1,0,07:12 AM,07:54 PM,07:09 AM,07:17 PM,-1,-3,1,-3,25,95,88,22.3,1023,2,7,66,16,21040
2015-03-21,9,-2,0.0,8.8,1,7,07:52 AM,09:06 PM,07:08 AM,07:18 PM,3,1,4,1,15,54,90,0.7,1018,9,9,244,9,21040
2015-03-22,7,-1,0.0,11.6,2,13,08:32 AM,10:16 PM,07:06 AM,07:19 PM,-3,-2,3,-2,29,4,68,0.7,1021,7,10,331,18,21040
2015-03-23,6,-3,0.0,11.6,1,20,09:15 AM,11:23 PM,07:04 AM,07:20 PM,-9,-4,1,-4,18,45,49,0.0,1025,6,10,106,12,21040
2015-03-24,6,-0,0.0,10.2,1,27,10:00 AM,No moonset,07:03 AM,07:21 PM,-6,0,2,0,9,54,57,0.0,1027,6,10,123,6,21040
2015-03-25,7,0,0.0,6.1,1,34,10:48 AM,12:24 AM,07:01 AM,07:22 PM,-2,1,4,1,14,75,67,0.5,1027,7,9,139,9,21040
2015-03-26,19,7,0.0,7.5,3,40,11:39 AM,01:21 AM,07:00 AM,07:23 PM,10,10,12,10,26,92,92,1.4,1011,19,9,186,16,21040
2015-03-27,8,4,0.0,9.0,2,47,12:31 PM,02:12 AM,06:58 AM,07:24 PM,2,2,6,2,26,70,76,11.8,1009,8,9,304,17,21040
2015-03-28,3,-2,0.0,6.3,1,54,01:26 PM,02:58 AM,06:56 AM,07:25 PM,-7,-6,0,-6,35,75,58,0.2,1016,3,8,321,26,21040
2015-03-29,6,-3,0.0,11.6,2,61,02:21 PM,03:39 AM,06:55 AM,07:26 PM,-11,-4,1,-4,23,10,43,0.0,1025,6,10,279,15,21040
2015-03-30,12,3,0.0,10.3,2,67,03:16 PM,04:15 AM,06:53 AM,07:27 PM,0,3,7,3,32,51,63,1.6,1014,12,9,249,20,21040
2015-03-31,16,3,0.0,11.6,3,74,04:11 PM,04:48 AM,06:51 AM,07:28 PM,4,5,8,5,29,23,76,8.7,1009,16,10,235,17,21040
2015-04-01,11,1,0.0,11.6,3,81,05:06 PM,05:20 AM,06:50 AM,07:29 PM,-0,2,5,2,23,8,69,0.0,1020,11,10,264,15,21040
2015-04-02,17,4,0.0,9.0,3,88,06:02 PM,05:49 AM,06:48 AM,07:30 PM,5,8,11,8,34,41,69,0.5,1021,17,9,192,21,21040
2015-04-03,18,15,0.0,7.7,4,95,06:57 PM,06:19 AM,06:47 AM,07:31 PM,14,16,16,16,30,71,90,15.0,1010,18,8,201,18,21040
2015-04-04,11,5,0.0,11.6,2,100,07:54 PM,06:49 AM,06:45 AM,07:32 PM,2,6,9,6,46,14,63,11.1,1015,11,9,301,29,21040
2015-04-05,16,4,0.0,11.6,4,92,08:51 PM,07:21 AM,06:44 AM,07:33 PM,2,7,9,7,32,11,59,0.0,1024,16,10,220,20,21040
2015-04-06,20,7,0.0,11.6,5,85,09:49 PM,07:55 AM,06:42 AM,07:34 PM,7,11,13,11,24,8,69,0.0,1023,20,10,181,14,21040
2015-04-07,22,9,0.0,9.0,4,78,10:46 PM,08:32 AM,06:40 AM,07:35 PM,13,15,16,15,23,58,83,2.5,1021,22,10,157,15,21040
2015-04-08,8,4,0.0,6.5,2,72,11:43 PM,09:14 AM,06:39 AM,07:36 PM,5,3,6,3,27,100,88,3.4,1024,8,5,70,20,21040
2015-04-09,8,4,0.0,6.5,2,65,No moonrise,10:00 AM,06:37 AM,07:37 PM,3,2,6,2,18,98,86,0.9,1024,8,7,85,13,21040
2015-04-10,17,5,0.0,9.1,3,58,12:37 AM,10:52 AM,06:36 AM,07:38 PM,9,8,10,8,18,69,91,7.0,1014,17,8,186,11,21040
2015-04-11,14,8,0.0,11.6,4,51,01:30 AM,11:50 AM,06:34 AM,07:39 PM,5,8,11,8,32,7,67,0.0,1019,14,10,310,21,21040
2015-04-12,17,5,0.0,11.6,4,44,02:18 AM,12:52 PM,06:33 AM,07:40 PM,2,10,11,10,15,8,56,0.0,1026,17,10,188,9,21040
2015-04-13,16,8,0.0,9.1,3,38,03:04 AM,01:58 PM,06:31 AM,07:41 PM,6,10,12,10,20,55,72,1.1,1019,16,9,213,12,21040
2015-04-14,17,8,0.0,9.1,3,31,03:46 AM,03:07 PM,06:30 AM,07:42 PM,7,11,12,11,19,57,74,0.7,1020,17,9,180,12,21040
2015-04-15,15,10,0.0,10.3,3,24,04:25 AM,04:17 PM,06:28 AM,07:43 PM,8,10,12,10,23,55,77,2.7,1021,15,9,150,15,21040
2015-04-16,14,9,0.0,11.6,4,17,05:04 AM,05:29 PM,06:27 AM,07:44 PM,6,10,11,10,28,50,69,0.0,1028,14,10,102,15,21040
2015-04-17,22,12,0.0,9.1,4,11,05:43 AM,06:40 PM,06:25 AM,07:45 PM,14,16,17,16,14,61,83,12.5,1017,22,7,207,9,21040
2015-04-18,25,13,0.0,11.6,6,4,06:22 AM,07:51 PM,06:24 AM,07:46 PM,10,18,18,18,17,9,63,0.4,1016,25,10,232,9,21040
2015-04-19,17,10,0.0,10.4,3,3,07:04 AM,09:00 PM,06:22 AM,07:47 PM,6,11,13,11,40,37,62,0.8,1020,17,9,91,26,21040
2015-04-20,23,12,0.0,10.4,4,10,07:49 AM,10:06 PM,06:21 AM,07:48 PM,15,17,18,17,36,63,85,36.6,1004,23,8,161,23,21040
2015-04-21,16,12,0.0,10.4,3,16,08:36 AM,11:08 PM,06:20 AM,07:49 PM,7,13,14,13,26,48,66,1.6,1007,16,10,282,18,21040
2015-04-22,18,7,0.0,9.1,3,23,09:28 AM,No moonset,06:18 AM,07:50 PM,6,10,12,10,29,38,67,5.5,1007,18,9,248,18,21040
2015-04-23,10,3,0.0,9.1,2,30,10:21 AM,12:03 AM,06:17 AM,07:51 PM,-0,3,6,3,31,34,63,0.6,1011,10,9,295,20,21040
2015-04-24,12,0,0.0,11.6,3,37,11:16 AM,12:52 AM,06:16 AM,07:52 PM,-3,1,6,1,32,9,54,0.0,1015,12,10,315,22,21040
2015-04-25,12,2,0.0,10.4,2,44,12:12 PM,01:36 AM,06:14 AM,07:53 PM,-1,4,6,4,14,49,60,0.6,1012,12,9,277,9,21040
2015-04-26,15,6,0.0,11.6,4,50,01:08 PM,02:14 AM,06:13 AM,07:54 PM,3,8,10,8,19,49,65,1.1,1006,15,10,172,12,21040
2015-04-27,14,8,0.0,10.4,3,57,02:03 PM,02:49 AM,06:12 AM,07:55 PM,4,9,11,9,21,43,63,0.4,1009,14,10,272,15,21040
2015-04-28,18,10,0.0,9.2,4,64,02:59 PM,03:21 AM,06:10 AM,07:56 PM,9,13,14,13,20,51,75,2.0,1015,18,9,197,12,21040
2015-04-29,22,10,0.0,11.6,5,71,03:54 PM,03:51 AM,06:09 AM,07:57 PM,8,15,16,15,18,11,64,0.0,1008,22,10,294,10,21040
2015-04-30,19,12,0.0,10.4,4,77,04:49 PM,04:20 AM,06:08 AM,07:58 PM,9,14,15,14,22,47,71,2.3,1007,19,10,92,14,21040
2015-05-01,15,10,0.0,10.4,3,84,05:46 PM,04:50 AM,06:07 AM,07:59 PM,7,11,12,11,15,58,73,0.2,1014,15,10,115,11,21040
2015-05-02,22,7,0.0,11.6,4,91,06:43 PM,05:22 AM,06:05 AM,08:00 PM,8,14,15,14,8,33,69,0.5,1016,22,10,152,5,21040
2015-05-03,24,15,0.0,11.6,6,98,07:41 PM,05:55 AM,06:04 AM,08:01 PM,9,19,19,19,13,23,55,0.0,1019,24,10,184,8,21040
2015-05-04,28,15,0.0,11.6,6,95,08:39 PM,06:31 AM,06:03 AM,08:02 PM,11,20,20,20,27,11,56,0.0,1022,28,10,207,16,21040
2015-05-05,27,16,0.0,10.5,5,89,09:38 PM,07:12 AM,06:02 AM,08:02 PM,15,21,21,21,17,31,71,8.3,1023,27,9,239,9,21040
2015-05-06,24,16,0.0,11.6,5,82,10:34 PM,07:57 AM,06:01 AM,08:03 PM,14,20,20,20,20,23,73,1.4,1023,24,10,142,13,21040
2015-05-07,25,13,0.0,14.0,5,75,11:28 PM,08:48 AM,06:00 AM,08:04 PM,13,18,19,18,14,31,71,0.5,1022,25,10,113,9,21040
2015-05-08,26,14,0.0,14.5,6,68,No moonrise,09:44 AM,05:59 AM,08:05 PM,14,20,20,19,15,6,74,0.0,1021,26,10,151,9,21040
2015-05-09,25,15,0.0,11.2,5,62,12:17 AM,10:45 AM,05:58 AM,08:06 PM,17,19,20,19,12,52,85,0.9,1023,25,8,113,7,21040
2015-05-10,27,16,0.0,13.4,5,55,01:03 AM,11:49 AM,05:57 AM,08:07 PM,17,22,22,21,15,39,81,0.2,1022,27,8,201,9,21040
2015-05-11,27,17,0.0,13.4,5,48,01:45 AM,12:55 PM,05:56 AM,08:08 PM,18,22,22,21,12,36,83,0.8,1018,27,8,150,8,21040
2015-05-12,28,18,0.0,14.5,7,41,02:24 AM,02:03 PM,05:55 AM,08:09 PM,15,24,24,23,30,14,65,0.0,1013,28,9,252,19,21040
2015-05-13,18,12,0.0,12.3,4,35,03:02 AM,03:11 PM,05:54 AM,08:10 PM,7,14,15,14,33,32,59,0.0,1021,18,10,321,22,21040
2015-05-14,21,8,0.0,14.5,5,28,03:39 AM,04:20 PM,05:53 AM,08:11 PM,5,13,14,13,19,9,57,0.0,1029,21,10,189,11,21040
2015-05-15,21,11,0.0,14.5,5,21,04:16 AM,05:30 PM,05:52 AM,08:12 PM,9,16,17,16,20,22,64,0.0,1025,21,10,191,13,21040
2015-05-16,27,15,0.0,13.4,5,14,04:56 AM,06:39 PM,05:51 AM,08:13 PM,17,22,22,21,20,48,79,2.9,1021,27,9,198,13,21040
2015-05-17,25,18,0.0,10.2,5,7,05:39 AM,07:47 PM,05:50 AM,08:14 PM,19,22,22,21,9,69,88,25.1,1021,25,7,198,5,21040
2015-05-18,29,19,0.0,14.5,6,1,06:24 AM,08:50 PM,05:49 AM,08:15 PM,19,25,25,23,16,40,81,20.4,1018,29,8,143,9,21040
2015-05-19,28,18,0.0,12.4,5,6,07:14 AM,09:50 PM,05:48 AM,08:15 PM,18,23,23,22,14,59,79,1.9,1013,28,7,188,9,21040
2015-05-20,18,12,0.0,14.5,5,13,08:07 AM,10:43 PM,05:48 AM,08:16 PM,8,14,15,14,30,13,62,0.0,1015,18,10,293,20,21040
2015-05-21,13,9,0.0,10.3,3,20,09:02 AM,11:30 PM,05:47 AM,08:17 PM,6,10,11,10,14,65,76,1.0,1015,13,8,176,8,21040
2015-05-22,22,8,0.0,14.5,5,26,09:59 AM,No moonset,05:46 AM,08:18 PM,7,14,16,14,33,12,63,0.0,1017,22,10,298,20,21040
2015-05-23,20,8,0.0,14.5,5,33,10:56 AM,12:11 AM,05:45 AM,08:19 PM,3,12,13,12,19,12,50,0.0,1029,20,10,245,11,21040
2015-05-24,24,11,0.0,14.5,6,40,11:53 AM,12:48 AM,05:45 AM,08:20 PM,11,17,18,17,17,8,68,0.0,1027,24,10,196,10,21040
2015-05-25,26,15,0.0,14.5,6,47,12:49 PM,01:22 AM,05:44 AM,08:21 PM,15,21,21,21,29,15,72,0.0,1024,26,10,189,19,21040
2015-05-26,27,17,0.0,14.5,6,54,01:44 PM,01:53 AM,05:44 AM,08:21 PM,17,22,22,22,28,20,78,0.0,1022,27,10,193,18,21040
2015-05-27,28,20,0.0,13.4,6,60,02:39 PM,02:22 AM,05:43 AM,08:22 PM,20,25,25,23,27,37,82,2.1,1021,28,10,199,18,21040
2015-05-28,30,19,0.0,14.5,6,67,03:36 PM,02:52 AM,05:42 AM,08:23 PM,19,25,25,24,12,24,75,4.1,1021,30,9,199,7,21040
2015-05-29,28,17,0.0,14.5,5,74,04:32 PM,03:22 AM,05:42 AM,08:24 PM,18,23,23,22,24,16,75,7.2,1024,28,9,124,14,21040
2015-05-30,28,18,0.0,14.5,7,81,05:30 PM,03:54 AM,05:41 AM,08:24 PM,18,24,24,23,24,12,77,0.0,1020,28,10,190,16,21040
2015-05-31,29,19,0.0,14.5,6,87,06:28 PM,04:28 AM,05:41 AM,08:25 PM,19,25,25,24,24,13,75,3.0,1017,29,10,192,15,21040
2015-06-01,28,16,0.0,13.5,5,94,07:28 PM,05:08 AM,05:41 AM,08:26 PM,19,23,23,22,22,60,85,33.0,1016,28,7,138,13,21040
2015-06-02,15,13,0.0,9.3,3,100,08:26 PM,05:52 AM,05:40 AM,08:27 PM,13,13,14,13,23,100,92,2.4,1019,15,9,38,17,21040
2015-06-03,19,13,0.0,9.3,4,92,09:22 PM,06:41 AM,05:40 AM,08:27 PM,12,15,15,15,19,99,81,2.8,1022,19,8,72,14,21040
2015-06-04,18,13,0.0,9.3,4,86,10:14 PM,07:37 AM,05:39 AM,08:28 PM,12,14,15,14,21,100,83,2.1,1022,18,6,62,14,21040
2015-06-05,24,13,0.0,9.3,4,79,11:03 PM,08:37 AM,05:39 AM,08:29 PM,15,17,18,17,13,89,85,0.8,1017,24,8,132,9,21040
2015-06-06,25,16,0.0,13.5,5,72,11:47 PM,09:41 AM,05:39 AM,08:29 PM,17,21,21,20,18,38,81,9.0,1014,25,9,192,12,21040
2015-06-07,24,16,0.0,13.5,5,65,No moonrise,10:47 AM,05:39 AM,08:30 PM,15,19,20,19,21,36,75,0.0,1020,24,8,155,14,21040
2015-06-08,28,16,0.0,14.5,5,58,12:27 AM,11:55 AM,05:38 AM,08:30 PM,17,23,23,22,32,25,74,1.0,1013,28,10,186,21,21040
2015-06-09,28,19,0.0,14.5,5,52,01:04 AM,01:02 PM,05:38 AM,08:31 PM,17,24,24,23,24,38,71,1.6,1007,28,8,252,16,21040
