date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01,4,-2,0.0,8.7,2,71,03:21 PM,04:49 AM,08:23 AM,05:51 PM,-10,-4,1,-4,32,14,46,0.0,1022,4,10,242,18,21650
2015-01-02,6,0,0.0,8.7,2,78,04:08 PM,05:49 AM,08:23 AM,05:52 PM,-4,-1,3,-1,21,13,64,0.0,1026,6,10,292,12,21650
2015-01-03,8,1,0.0,3.5,2,85,04:58 PM,06:43 AM,08:23 AM,05:52 PM,1,1,4,1,16,64,81,3.3,1029,8,8,86,9,21650
2015-01-04,16,7,0.0,3.5,3,92,05:51 PM,07:34 AM,08:23 AM,05:53 PM,10,9,11,9,34,83,93,8.0,1013,16,6,227,20,21650
2015-01-05,3,-3,0.0,7.0,1,99,06:46 PM,08:19 AM,08:23 AM,05:54 PM,-6,-5,1,-5,39,18,57,1.7,1025,3,9,299,26,21650
2015-01-06,-3,-6,4.3,3.5,1,95,07:42 PM,09:00 AM,08:23 AM,05:55 PM,-9,-8,-4,-8,13,60,71,5.1,1025,-3,5,233,9,21650
2015-01-07,-5,-11,0.0,8.7,1,88,08:38 PM,09:36 AM,08:23 AM,05:56 PM,-11,-15,-7,-15,36,27,70,0.0,1021,-5,9,296,24,21650
2015-01-08,-9,-13,0.0,8.7,2,81,09:34 PM,10:09 AM,08:23 AM,05:57 PM,-15,-19,-11,-19,28,11,70,0.0,1031,-9,10,263,18,21650
2015-01-09,0,-6,0.2,7.0,1,74,10:29 PM,10:40 AM,08:23 AM,05:58 PM,-9,-10,-4,-10,32,39,67,0.2,1021,0,9,255,19,21650
2015-01-10,-7,-11,0.0,8.7,2,68,11:24 PM,11:10 AM,08:23 AM,05:59 PM,-13,-15,-8,-15,22,1,71,0.0,1034,-7,10,287,14,21650
2015-01-11,2,-7,0.0,9.8,2,61,No moonrise,11:39 AM,08:22 AM,06:00 PM,-9,-6,-2,-6,18,28,59,0.0,1037,2,10,185,10,21650
2015-01-12,3,0,0.0,4.9,1,54,12:19 AM,12:09 PM,08:22 AM,06:01 PM,-0,-2,2,-2,17,91,88,33.2,1026,3,7,177,10,21650
2015-01-13,-2,-4,0.0,9.8,2,47,01:16 AM,12:40 PM,08:22 AM,06:02 PM,-7,-8,-2,-8,28,31,70,1.2,1032,-2,10,149,19,21650
2015-01-14,2,-4,1.9,4.9,1,41,02:14 AM,01:15 PM,08:22 AM,06:03 PM,-5,-7,-2,-7,23,86,76,2.2,1027,2,5,66,16,21650
2015-01-15,1,-2,0.0,9.8,1,34,03:13 AM,01:54 PM,08:21 AM,06:04 PM,-5,-5,-1,-5,18,36,70,0.0,1020,1,10,288,12,21650
2015-01-16,6,-2,0.0,9.8,1,27,04:13 AM,02:39 PM,08:21 AM,06:05 PM,-4,-4,1,-4,35,14,67,0.0,1017,6,10,286,22,21650
2015-01-17,0,-4,0.0,9.9,1,20,05:14 AM,03:30 PM,08:21 AM,06:06 PM,-12,-7,-2,-7,18,19,48,0.0,1028,0,10,136,12,21650
2015-01-18,5,1,0.0,4.9,1,13,06:13 AM,04:29 PM,08:20 AM,06:07 PM,2,0,3,0,19,71,94,63.3,1014,5,7,191,9,21650
2015-01-19,6,1,0.0,8.3,1,7,07:09 AM,05:34 PM,08:20 AM,06:08 PM,-1,-1,3,-1,27,33,76,0.1,1014,6,10,270,16,21650
2015-01-20,7,1,0.0,9.9,2,0,08:00 AM,06:43 PM,08:19 AM,06:09 PM,-1,2,3,2,10,30,74,0.0,1015,7,10,157,5,21650
2015-01-21,2,-1,0.0,6.6,1,7,08:47 AM,07:55 PM,08:19 AM,06:11 PM,-4,-4,0,-4,15,61,79,6.8,1020,2,9,71,10,21650
2015-01-22,4,-3,0.0,6.6,1,14,09:30 AM,09:08 PM,08:18 AM,06:12 PM,-1,-3,0,-3,17,59,89,0.2,1025,4,9,300,10,21650
2015-01-23,2,-2,0.0,9.9,1,20,10:09 AM,10:18 PM,08:17 AM,06:13 PM,-2,-2,1,-2,13,34,81,3.2,1024,2,9,184,8,21650
2015-01-24,2,0,0.0,8.3,1,27,10:46 AM,11:28 PM,08:17 AM,06:14 PM,0,-4,1,-4,34,77,93,45.3,1002,2,7,209,21,21650
2015-01-25,8,0,0.0,8.3,1,34,11:24 AM,No moonset,08:16 AM,06:15 PM,0,0,4,0,23,44,79,0.4,1010,8,8,222,13,21650
